price;lotSize;age;landValue;livingArea;pctCollege;bedrooms;fireplaces;bathrooms;rooms;heating;fuel;sewer;waterfront;newConstruction;centralAir;built date;property code;mtrsmyroom;category
445000;0.58;0;17400;3157;63;4;1;3.5;10;hot air;gas;public/commercial;No;No;Yes;10/08/2020;UC0101541903AWS30085;2055,7;S
73000;0.28;102;22400;908;60;2;1;1;7;hot water/steam;oil;septic;No;No;No;5/09/1918;UC0101693426AWS80171;3329,714286;Mx
125000;0.13;20;18300;924;63;2;;1;6;electric;electric;public/commercial;No;No;No;15/08/2000;UC0101368311AWS53105;3204;Mx
146500;0.12;18;18200;1138;63;2;1;1;6;electric;electric;public/commercial;No;No;Yes;15/08/2002;UC0101685762AWS3822;3223;Mx
209000;0.45;38;27000;2310;63;5;1;2.5;12;hot water/steam;gas;public/commercial;No;No;No;20/08/1982;UC0101322296AWS86755;2442,5;S
196500;0.46;30;30400;1874;63;4;1;2;9;hot air;gas;public/commercial;No;No;No;18/08/1990;UC0101359061AWS19969;3586;Mx
157000;0.29;20;20300;1228;63;4;;1.5;6;electric;electric;public/commercial;No;No;No;15/08/2000;UC0101597356AWS94715;3588;Mx
125500;0.06;19;16400;1479;63;3;1;1.5;5;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101567812AWS92953;3575,8;Mx
190000;0.44;38;31800;1612;63;3;;1.5;6;hot air;gas;public/commercial;No;No;No;20/08/1982;UC0101463866AWS20401;5568,666667;Mx
250000;0.49;22;48800;2088;63;4;1;2.5;6;electric;electric;public/commercial;No;No;Yes;16/08/1998;UC0101856649AWS77288;8481,333333;M
255000;0.4;4;30000;2131;63;4;1;2.5;10;hot air;gas;public/commercial;No;No;No;11/08/2016;UC0101274148AWS93348;3213,1;Mx
129700;0.15;20;18500;924;63;2;1;1;5;hot air;gas;public/commercial;No;No;No;15/08/2000;UC010132113AWS24720;3884,8;Mx
65000;0.34;74;24800;1692;60;4;;1.5;8;electric;electric;septic;No;No;No;29/08/1946;UC0101207859AWS52498;3311,5;Mx
107000;0.28;82;12600;1568;63;3;;1;7;hot air;gas;septic;No;No;No;31/08/1938;UC0101677145AWS34533;2024;S
255000;0.57;35;33200;2262;77;4;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;19/08/1985;UC0101593916AWS61218;3940,222222;Mx
398000;0.61;8;71200;2960;63;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;12/08/2012;UC0101606381AWS77161;7416;M
176000;0.45;31;27000;1683;63;4;1;2.5;8;hot water/steam;gas;public/commercial;No;No;No;18/08/1989;UC0101879357AWS84846;3585,375;Mx
249900;0.86;36;35800;2680;63;5;1;3.5;12;hot water/steam;gas;public/commercial;No;No;Yes;19/08/1984;UC0101491298AWS92252;3206,666667;Mx
244900;0.38;26;40100;2742;77;3;1;3;8;hot air;oil;septic;No;No;No;17/08/1994;UC010123756AWS64159;5355,25;Mx
220000;0.5;30;29000;2012;63;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;18/08/1990;UC0101938548AWS82866;3101,2;Mx
241000;0.35;31;27800;2702;63;5;1;1.5;9;hot air;gas;public/commercial;No;No;No;18/08/1989;UC0101627475AWS13664;3389,111111;Mx
159900;0.13;21;18300;1314;63;2;1;1.5;6;hot air;gas;public/commercial;No;No;Yes;16/08/1999;UC0101445430AWS46417;3269;Mx
177555;0.56;38;34800;1672;63;3;1;1.5;8;hot air;gas;public/commercial;No;No;No;20/08/1982;UC0101450185AWS15574;4559;Mx
95000;0.2;55;7700;1200;63;2;;1;4;hot air;oil;septic;No;No;No;24/08/1965;UC010136406AWS46976;2225;S
5000;0.29;4;35800;1700;63;3;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101689951AWS59886;6250;M
264900;0.5;40;29000;2652;63;5;1;3.5;12;hot water/steam;gas;public/commercial;No;No;No;20/08/1980;UC0101230773AWS12523;2637,666667;S
315000;0.77;16;74400;3062;63;4;1;2.5;9;hot water/steam;gas;public/commercial;No;No;Yes;14/08/2004;UC010153313AWS40998;8606,888889;M
155000;0.09;25;17600;1290;63;2;1;1.5;5;hot air;gas;public/commercial;No;No;Yes;17/08/1995;UC0101524764AWS1151;3778;Mx
130000;0.22;23;15400;1012;63;3;;2;5;electric;electric;public/commercial;No;No;No;16/08/1997;UC0101599052AWS89552;3282,4;Mx
238000;0.71;35;35100;2310;63;4;1;2.5;7;hot water/steam;gas;public/commercial;No;No;No;19/08/1985;UC0101910597AWS17186;5344,285714;Mx
224000;0.33;31;26500;2026;63;3;1;2.5;7;hot air;gas;public/commercial;No;No;No;18/08/1989;UC0101863991AWS23140;4075,142857;Mx
211000;1;18;31800;1404;63;3;;1;6;hot air;gas;none;No;No;Yes;15/08/2002;UC0101181069AWS59083;5534;Mx
279000;0.23;13;34100;1782;60;3;;1;8;hot air;gas;septic;No;No;Yes;14/08/2007;UC0101112464AWS15489;4485,25;Mx
242000;0.11;15;42000;2002;63;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101679058AWS53314;5500,25;Mx
199875;0.61;36;35100;1782;63;4;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;19/08/1984;UC0101284538AWS52501;5268,857143;Mx
259900;0.46;11;27400;2212;63;4;1;2.5;10;hot air;oil;public/commercial;No;No;Yes;13/08/2009;UC0101518694AWS17198;2961,2;S
200000;1.28;84;34600;1872;63;4;;1;7;electric;oil;septic;No;No;Yes;31/08/1936;UC0101304050AWS71965;5210,285714;Mx
212000;0.71;36;35100;1804;63;4;1;2.5;7;hot water/steam;gas;public/commercial;No;No;No;19/08/1984;UC0101812030AWS35646;5272;Mx
230000;0.47;41;27800;1910;63;3;1;2.5;5;hot water/steam;gas;public/commercial;No;No;No;21/08/1979;UC0101840336AWS64299;5942;M
189000;0.42;28;30900;1632;63;3;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;17/08/1992;UC0101984207AWS38061;4647,428571;Mx
313635;1.93;16;131500;3824;63;3;2;4;12;hot air;gas;septic;No;No;Yes;14/08/2004;UC0101362194AWS2835;11277;Lx
185000;0.48;32;33600;1196;63;3;;1.5;5;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101206207AWS70463;6959,2;M
239900;0.42;30;23200;2259;63;4;1;2.5;11;hot water/steam;gas;public/commercial;No;No;Yes;18/08/1990;UC0101900058AWS9303;2314,454545;S
202000;0.48;39;25400;1690;63;3;1;2;6;hot water/steam;gas;public/commercial;No;No;Yes;20/08/1981;UC0101828178AWS54687;4515;Mx
155000;0.12;19;18200;1227;63;2;1;2;6;hot water/steam;gas;public/commercial;No;No;Yes;15/08/2001;UC0101154933AWS34051;3237,833333;Mx
120000;1.48;57;36000;1278;63;3;1;1;7;hot air;gas;septic;No;No;No;25/08/1963;UC0101342408AWS76186;5325,428571;Mx
78000;0.33;77;33500;668;60;1;;1;2;hot air;oil;septic;No;No;No;30/08/1943;UC0101795594AWS35283;17084;L
311000;0.46;17;60500;2762;63;4;1;2.5;8;hot water/steam;gas;public/commercial;No;No;Yes;15/08/2003;UC0101825605AWS35234;7907,75;M
198000;0.32;38;42500;1558;63;3;1;1;4;hot air;gas;septic;No;No;No;20/08/1982;UC0101439543AWS81526;11014,5;Lx
158500;0.92;11;36100;1352;63;3;;2;5;electric;electric;septic;No;No;No;13/08/2009;UC0101460771AWS23608;7490,4;M
227000;0.46;37;27400;1920;63;5;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;20/08/1983;UC0101823395AWS65796;3257,777778;Mx
265900;0.34;6;36000;1940;63;3;1;2.5;7;hot air;gas;public/commercial;No;No;No;12/08/2014;UC0101873283AWS89174;5420;Mx
163000;0.23;30;19300;1249;63;3;;1.5;8;hot air;gas;public/commercial;No;No;No;18/08/1990;UC0101527882AWS83101;2568,625;S
165000;0.28;27;19600;1576;63;3;;2.5;4;hot water/steam;gas;public/commercial;No;No;No;17/08/1993;UC0101681177AWS89665;5294;Mx
151000;0.07;30;16800;1419;63;3;;1.5;4;hot air;gas;public/commercial;No;No;Yes;18/08/1990;UC0101297584AWS54786;4554,75;Mx
200000;0.29;4;35800;1700;63;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101644415AWS99334;5357,142857;Mx
299900;0.77;15;38700;2748;63;4;1;3.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101949046AWS77293;5181;Mx
210000;0.33;18;35500;1792;63;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101356011AWS49555;5327,428571;Mx
220000;0.66;36;35300;1724;63;3;;1.5;8;electric;electric;septic;No;No;No;19/08/1984;UC0101162900AWS9997;4628;Mx
326900;1;15;83600;2692;63;3;1;3.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101700647AWS66103;10786,5;Lx
204900;0.39;29;24600;1734;63;4;1;2.5;7;hot water/steam;oil;public/commercial;No;No;No;18/08/1991;UC010184726AWS46895;3762;Mx
234000;0.31;32;25100;2014;63;3;1;1.5;7;hot air;gas;public/commercial;No;No;No;18/08/1988;UC0101812048AWS74714;3873,428571;Mx
236000;0.42;36;30900;2056;63;4;1;1.5;9;hot air;gas;public/commercial;No;No;No;19/08/1984;UC0101495796AWS31614;3661,777778;Mx
124000;0.46;36;32700;1745;63;4;;1.5;6;hot air;gas;public/commercial;No;No;No;19/08/1984;UC0101794523AWS80280;5740,833333;M
199100;0.14;13;18400;1352;63;2;1;1.5;5;hot air;gas;public/commercial;No;No;Yes;14/08/2007;UC0101980567AWS88331;3950,4;Mx
245000;0.5;30;29000;2259;63;4;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;18/08/1990;UC0101987022AWS67157;3473,222222;Mx
264000;0.35;33;35300;2572;60;3;1;2.5;11;hot air;gas;septic;No;No;No;19/08/1987;UC0101650220AWS44842;3442,909091;Mx
105000;0.15;18;18500;924;63;2;1;1;7;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101584921AWS41410;2774,857143;S
187000;0.32;21;35000;2000;63;3;;1.5;7;hot air;gas;public/commercial;No;No;Yes;16/08/1999;UC0101146135AWS5713;5285,714286;Mx
127000;0.17;21;11900;929;63;2;;1.5;6;hot air;gas;public/commercial;No;No;Yes;16/08/1999;UC0101907614AWS16360;2138,166667;S
100000;0.48;42;15800;1540;77;4;;1;7;hot air;oil;septic;No;No;No;21/08/1978;UC0101162213AWS4767;2477,142857;S
251000;0.77;44;47000;1730;63;3;1;2;9;hot air;oil;septic;No;No;Yes;21/08/1976;UC0101418256AWS74562;5414,444444;Mx
105000;0.95;50;36800;1500;63;3;1;1;5;hot water/steam;oil;septic;No;No;No;23/08/1970;UC0101605098AWS54038;7660;M
431250;0.53;10;65800;2522;63;4;1;2.5;12;hot air;gas;public/commercial;No;No;Yes;13/08/2010;UC0101519848AWS58801;5693,5;Mx
149900;0.06;19;16400;1479;63;3;1;1.5;4;electric;electric;public/commercial;No;No;Yes;15/08/2001;UC0101670295AWS19258;4469,75;Mx
180000;0.46;36;32700;1922;63;4;1;1.5;9;hot air;gas;public/commercial;No;No;Yes;19/08/1984;UC0101494152AWS87094;3846,888889;Mx
123500;0.18;20;12600;1215;63;2;1;1.5;5;hot air;gas;public/commercial;No;No;No;15/08/2000;UC0101947798AWS20860;2763;S
253000;0.47;33;33200;2772;63;5;2;3;12;hot air;gas;public/commercial;No;No;Yes;19/08/1987;UC0101507360AWS81220;2997,666667;S
330000;0.47;6;16500;2574;63;4;;2.5;12;hot air;gas;public/commercial;No;No;No;12/08/2014;UC0101797550AWS68450;1589,5;S
124500;0.19;21;18900;945;63;2;;1;3;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101811194AWS45552;6615;M
424200;1.82;19;130700;2914;63;4;1;3.5;10;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101409225AWS77317;13361,4;Lx
120000;0.21;19;14700;1480;63;3;;1.5;7;electric;electric;public/commercial;No;No;Yes;15/08/2001;UC0101465364AWS20071;2311,428571;S
205000;0.42;32;29400;1914;63;3;1;1.5;5;hot air;gas;public/commercial;No;No;No;18/08/1988;UC010152181AWS97374;6262,8;M
175000;0.36;27;37000;1354;63;3;1;2;5;hot air;gas;public/commercial;No;No;Yes;17/08/1993;UC0101219661AWS63856;7670,8;M
295000;0.49;4;36900;2302;63;4;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101172846AWS6357;5600,285714;Mx
156500;0.21;19;19100;1234;63;2;1;2;6;electric;electric;public/commercial;No;No;Yes;15/08/2001;UC0101323581AWS27187;3389;Mx
143000;0.09;18;17600;1480;63;3;;1.5;6;electric;electric;public/commercial;No;No;Yes;15/08/2002;UC0101241170AWS43068;3180;Mx
215000;0.29;27;33000;1665;63;4;1;2;5;hot air;gas;public/commercial;No;No;Yes;17/08/1993;UC0101604216AWS50534;6933;M
287000;0.4;6;12000;2182;63;3;1;2.5;10;hot air;gas;public/commercial;No;No;No;12/08/2014;UC0101390160AWS36794;1418,2;S
122500;0.23;18;19300;924;63;2;1;1;7;electric;electric;public/commercial;No;No;No;15/08/2002;UC0101384021AWS74673;2889,142857;S
180000;1;19;49300;1220;63;3;;2;5;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101540463AWS76099;10104;Lx
143000;0.09;18;17600;1480;63;3;;1.5;8;electric;electric;public/commercial;No;No;Yes;15/08/2002;UC0101898690AWS47371;2385;S
137000;0.08;21;17200;1375;63;2;1;1.5;3;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101690350AWS9495;6191,666667;M
271000;0.47;22;61300;2003;63;3;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;16/08/1998;UC0101249270AWS5709;9043,285714;Lx
129900;0.07;15;1800;1480;54;2;1;2.5;5;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101366105AWS53160;656;S
133000;0.06;15;1600;1480;54;3;;1.5;6;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101130297AWS23300;513,3333333;S
179000;0.25;11;8300;1456;54;3;;1;8;hot air;gas;public/commercial;No;No;Yes;13/08/2009;UC0101703318AWS6715;1219,5;S
302000;0.72;5;27200;1888;57;3;1;2.5;9;hot air;gas;septic;No;No;No;12/08/2015;UC0101626776AWS11705;3232;Mx
168000;0.92;28;8700;1112;54;3;;1;8;hot air;oil;septic;No;No;No;17/08/1992;UC0101180970AWS50510;1226,5;S
120000;0.19;16;3400;1480;54;2;1;1.5;6;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101864984AWS53799;813,3333333;S
119000;0.07;15;1800;1480;54;2;1;2.5;3;hot air;electric;public/commercial;No;No;Yes;14/08/2005;UC0101946837AWS97084;1093,333333;S
168000;0.35;27;7900;1836;54;3;;2;5;hot water/steam;gas;septic;No;No;Yes;17/08/1993;UC0101458323AWS72311;1947,2;S
124900;0.98;96;16100;1522;54;4;;2;7;hot water/steam;oil;public/commercial;No;No;No;3/09/1924;UC0101299984AWS12432;2517,428571;S
415000;2.92;1;20000;2709;36;3;1;2.5;10;hot air;gas;septic;No;No;Yes;11/08/2019;UC0101879871AWS79146;2270,9;S
150000;0.99;10;9900;1020;57;3;;2;5;hot air;oil;septic;No;No;Yes;13/08/2010;UC0101576492AWS49980;2184;S
310000;4;20;14000;2208;36;4;1;2;10;hot water/steam;gas;septic;No;No;No;15/08/2000;UC0101249964AWS23839;1620,8;S
157000;0.46;18;7800;1368;57;3;;1;7;electric;electric;septic;No;No;No;15/08/2002;UC0101997360AWS9159;1309,714286;S
205000;0.8;28;18000;2488;57;4;1;2.5;7;hot air;gas;septic;No;No;No;17/08/1992;UC0101258662AWS32119;2926,857143;S
275000;0.46;7;18400;1865;57;3;;2.5;8;hot air;gas;public/commercial;No;No;No;12/08/2013;UC0101967673AWS52167;2533,125;S
320000;0.46;10;18400;3174;57;4;;4;12;hot air;gas;septic;No;No;Yes;13/08/2010;UC0101685841AWS98350;1797,833333;S
380000;0.74;17;23000;2944;57;5;1;2.5;12;hot air;gas;septic;No;No;Yes;15/08/2003;UC0101610795AWS72801;2162;S
119900;0.46;23;7800;960;57;3;;1;4;hot air;gas;septic;No;No;No;16/08/1997;UC0101410461AWS45612;2190;S
345000;0.82;15;15000;3142;57;4;1;2.5;11;hot air;gas;septic;No;No;No;14/08/2005;UC0101194059AWS87795;1649,272727;S
145000;0.46;32;11500;1666;57;4;1;2;9;hot air;oil;septic;No;No;No;18/08/1988;UC0101696341AWS65491;1462,888889;S
123000;0.07;77;14100;708;57;2;1;1;7;hot air;oil;septic;No;No;No;30/08/1943;UC0101212806AWS8111;2115,428571;S
202500;0.79;17;17900;1598;57;3;1;2;8;hot air;oil;septic;No;No;Yes;15/08/2003;UC0101253440AWS12733;2437,25;S
182000;1;13;4000;1564;27;3;1;2;4;hot air;gas;septic;No;No;Yes;14/08/2007;UC0101940974AWS98750;1391;S
175000;0.63;14;5500;1224;36;3;;1.5;7;hot air;gas;septic;No;No;No;14/08/2006;UC0101105990AWS87318;960,5714286;S
132500;0.21;77;3500;1379;36;3;;1;7;hot air;gas;public/commercial;No;No;No;30/08/1943;UC010183819AWS9656;697;S
239000;0.41;41;25400;2310;64;4;1;2.5;7;hot water/steam;gas;public/commercial;No;No;No;21/08/1979;UC0101187092AWS51258;3958,571429;Mx
86125;0.01;14;1200;960;33;2;;1.5;6;hot water/steam;gas;public/commercial;No;No;No;14/08/2006;UC0101375464AWS21741;360;S
245000;1.28;16;50000;960;21;3;;1;8;electric;electric;septic;No;No;No;14/08/2004;UC0101596251AWS56964;6370;M
229900;1.64;52;25700;1820;52;4;2;2.5;7;hot water/steam;gas;septic;No;No;No;23/08/1968;UC0101415606AWS41524;3931,428571;Mx
129000;0.33;95;2500;1632;27;3;;2;4;hot water/steam;oil;septic;No;No;No;3/09/1925;UC0101256461AWS62697;1033;S
200000;0.09;90;5900;1594;40;2;;2;3;hot air;gas;public/commercial;No;No;No;2/09/1930;UC0101577170AWS12676;2498;S
144200;1.19;16;17900;1290;62;3;;2;5;hot water/steam;oil;septic;No;No;No;14/08/2004;UC0101374075AWS60921;3838;Mx
166000;0.4;11;300;1560;36;3;;1.5;7;hot air;gas;septic;No;No;No;13/08/2009;UC0101977002AWS16444;265,7142857;S
178000;0.9;46;7400;1453;36;4;1;1.5;7;hot air;oil;septic;No;No;No;22/08/1974;UC0101280017AWS20109;1264,714286;S
165000;1;40;17000;1664;62;3;1;2;8;hot water/steam;oil;septic;No;No;No;20/08/1980;UC0101952543AWS3073;2333;S
218000;0.1;18;16200;2169;62;3;1;2.5;10;electric;electric;septic;No;No;Yes;15/08/2002;UC0101268987AWS71190;1836,9;S
175000;0.02;9;20000;1420;62;3;;1;8;hot air;gas;septic;No;No;No;13/08/2011;UC0101412210AWS14326;2677,5;S
145000;0.18;71;3100;1441;36;3;;1.5;8;hot air;gas;public/commercial;No;No;No;28/08/1949;UC010136206AWS66336;567,625;S
195000;0.76;4;18100;1016;62;3;;1.5;5;hot air;gas;septic;No;No;No;11/08/2016;UC0101117950AWS52019;3823,2;Mx
288139;0.46;0;15200;2947;52;4;1;2.5;10;hot air;gas;public/commercial;No;Yes;No;10/08/2020;UC0101933975AWS73680;1814,7;S
187500;0.59;11;16700;1652;62;3;;1.5;5;hot air;oil;septic;No;No;No;13/08/2009;UC0101767067AWS54931;3670,4;Mx
255000;0.91;105;13200;1927;62;3;;1.5;7;hot air;oil;septic;No;No;No;6/09/1915;UC0101665372AWS96763;2161;S
145000;1;11;16000;960;62;3;;1;5;hot air;gas;septic;No;No;No;13/08/2009;UC0101206050AWS39463;3392;Mx
183000;0.46;28;15700;1804;62;3;1;1.5;7;electric;electric;septic;No;No;No;17/08/1992;UC0101341413AWS75979;2500,571429;S
318310;0.23;1;72300;2616;62;4;1;2.5;8;hot air;gas;septic;No;No;No;11/08/2019;UC0101487888AWS25454;9364,5;Lx
192500;1.2;42;17900;1116;62;2;;1.5;6;hot air;oil;septic;No;No;No;21/08/1978;UC0101804316AWS63451;3169,333333;Mx
195000;1;52;19200;2147;62;2;1;1.5;7;hot water/steam;oil;septic;No;No;No;23/08/1968;UC0101623784AWS45221;3049,571429;Mx
138000;0.87;36;17400;876;62;2;2;1.5;3;hot air;oil;septic;No;No;No;19/08/1984;UC0101853799AWS5846;6092;M
230000;0.79;26;16100;2102;62;4;1;2.5;10;electric;electric;septic;No;No;No;17/08/1994;UC010165895AWS53774;1820,2;S
237500;1;15;12100;1776;62;3;1;1.5;5;hot air;oil;septic;No;No;No;14/08/2005;UC0101944406AWS48472;2775,2;S
375000;4.84;3;21500;1996;62;3;1;3;8;hot water/steam;gas;septic;No;No;Yes;11/08/2017;UC0101962986AWS49180;2937;S
105000;0.16;165;7200;1759;35;3;;1;5;hot air;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC010136042AWS89495;1791,8;S
168000;1;10;16200;1014;62;3;;1;7;hot air;gas;septic;No;No;No;13/08/2010;UC0101687816AWS65116;2459,142857;S
221000;0.29;5;7400;2270;35;4;;2.5;10;hot water/steam;gas;public/commercial;No;No;No;12/08/2015;UC0101293860AWS31252;967;S
135000;0.31;85;3400;1548;27;3;;1.5;8;hot air;oil;public/commercial;No;No;No;1/09/1935;UC0101903641AWS52598;618,5;S
129900;0.39;3;15000;1620;35;3;;2;4;hot air;gas;public/commercial;No;No;No;11/08/2017;UC010117632AWS26338;4155;Mx
344100;1.05;40;49800;2608;52;4;2;2.5;8;hot air;gas;septic;No;No;Yes;20/08/1980;UC0101257979AWS17283;6551;M
112000;1;15;24500;1080;35;3;;2;4;electric;electric;septic;No;No;No;14/08/2005;UC0101218002AWS34213;6395;M
380000;0.3;76;38300;1140;50;3;;2;5;hot air;gas;public/commercial;Yes;No;Yes;29/08/1944;UC0101916774AWS97834;7888;M
125000;0.6;34;2700;1152;36;3;;1;5;hot air;gas;septic;No;No;No;19/08/1986;UC0101918321AWS4370;770,4;S
145000;5.52;20;5900;1056;36;2;;1;7;electric;electric;septic;No;No;No;15/08/2000;UC0101528852AWS95609;993,7142857;S
190000;0.48;2;13400;1257;62;3;;2;8;electric;gas;septic;No;No;No;11/08/2018;UC0101410346AWS48223;1832,125;S
135000;0.15;25;7200;936;35;2;1;1.5;3;hot water/steam;gas;public/commercial;No;No;No;17/08/1995;UC0101787029AWS11341;2712;S
58500;0.04;30;1400;1140;33;3;;1.5;5;electric;electric;public/commercial;No;No;No;18/08/1990;UC0101500145AWS21471;508;S
80500;0.01;14;1200;960;33;2;;1.5;3;hot water/steam;gas;public/commercial;No;No;No;14/08/2006;UC0101813818AWS20509;720;S
150410;0.25;6;15000;1058;35;2;;1.5;4;hot air;gas;public/commercial;No;No;No;12/08/2014;UC010160045AWS2138;4014,5;Mx
170000;1;29;23000;768;35;2;;1;6;electric;electric;septic;No;No;No;18/08/1991;UC0101360489AWS58886;3961,333333;Mx
242551;2;14;38900;2048;52;4;1;2.5;10;hot air;oil;septic;No;No;No;14/08/2006;UC0101560756AWS60201;4094,8;Mx
176500;0.29;7;1100;1198;33;2;1;2;3;hot air;gas;public/commercial;No;No;No;12/08/2013;UC010168211AWS70165;766;S
212000;1;27;5000;2430;50;4;;1;9;electric;electric;septic;No;No;Yes;17/08/1993;UC0101464106AWS24295;825,5555556;S
135000;0.41;35;1300;918;50;3;;1;7;hot water/steam;oil;septic;No;No;No;19/08/1985;UC0101488671AWS29579;316,8571429;S
215000;0.89;46;4500;2722;50;4;1;1.5;11;hot air;oil;septic;No;No;Yes;22/08/1974;UC0101995364AWS36764;656,5454545;S
262000;0.46;0;11100;2364;33;4;1;2.5;8;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101473195AWS77628;1683;S
155000;1;15;5000;1440;50;3;;1;4;hot water/steam;oil;septic;No;No;No;14/08/2005;UC0101417973AWS5172;1610;S
207000;0.27;27;4600;1744;50;3;;1;7;hot air;oil;public/commercial;No;No;No;17/08/1993;UC0101880607AWS38500;906,2857143;S
185000;0.14;105;600;2280;33;4;;1.5;10;hot water/steam;oil;public/commercial;No;No;No;6/09/1915;UC0101973807AWS17280;288;S
92200;0.42;130;1700;1736;33;3;;2;5;hot water/steam;oil;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101917521AWS25232;687,2;S
111000;0.74;95;2700;883;50;1;;1;2;hot air;oil;septic;No;No;No;3/09/1925;UC010146135AWS66459;1791,5;S
97000;0.1;145;600;1001;50;2;;1;5;hot water/steam;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101619776AWS11894;320,2;S
