Suburbio;Direccion;Piezas;tipo;Precio;Metodo;Vendedor;Fecha;Distancia;Codigo postal;habitaciones;Banos;Carros;AreaCons;AreaNoConstruida;AreaComun;Latitud;Longitud;Region;Propietario
Yarraville;8/230 Williamstown Rd;2;t;482500;SP;Sweeney;7/05/2016;91;3013;;;1;101;56;;;;Western Metropolitan;6543
Yarraville;27 Regent St;3;h;1414000;S;Jas;7/11/2016;86;3013;3;2;2;277;102;Maribyrnong;-378124;1448875;Western Metropolitan;6543
Yarraville;47 Bayview Rd;5;h;1815000;S;Village;8/10/2016;57;3013;5;2;2;409;189;Maribyrnong;-378102;1448857;Western Metropolitan;6543
Yarraville;2/8 Hughes St;2;h;630000;PI;Jas;8/10/2016;82;3013;2;1;1;150;66;Maribyrnong;-37822;14489;Western Metropolitan;6543
Yarraville;50 Tongue St;4;h;1870000;S;Sweeney;8/10/2016;80;3013;4;1;1;369;118;Maribyrnong;-378126;1448905;Western Metropolitan;6543
Yarraville;60 Hamilton St;4;h;1785000;S;Village;10/09/2016;51;3013;4;2;2;330;107;Maribyrnong;-378104;1448867;Western Metropolitan;6543
Yarraville;3/107 Somerville Rd;2;u;330000;VB;Jas;10/09/2016;89;3013;2;1;1;157;96;Maribyrnong;-378133;1448865;Western Metropolitan;6543
Yarraville;44 Severn St;3;h;1930000;S;Jas;10/12/2016;81;3013;3;1;2;326;110;Maribyrnong;-378153;1448796;Western Metropolitan;6543
Yarraville;18 Free St;3;h;1035000;S;Jas;11/02/2017;79;3013;3;1;1;209;99;Maribyrnong;-378143;1448865;Western Metropolitan;6543
Yarraville;122 Stephen St;1;u;510000;SP;hockingstuart;11/02/2017;85;3013;1;1;1;202;124;Maribyrnong;-378173;144894;Western Metropolitan;6543
Yarraville;9/51 Stephen St;2;u;381000;PI;Jas;11/02/2017;89;3013;2;1;1;119;85;Maribyrnong;-378128;1448953;Western Metropolitan;6543
Yarraville;113 Anderson St;3;t;1040000;S;Sweeney;12/11/2016;80;3013;2;2;1;189;93;Maribyrnong;-378164;1448869;Western Metropolitan;6543
Yarraville;52 Goulburn St;3;h;1419000;SP;Jas;12/11/2016;74;3013;3;1;2;182;72;Maribyrnong;-378148;1448884;Western Metropolitan;6543
Yarraville;63 Hawkhurst St;3;h;1050000;S;Village;12/11/2016;91;3013;3;1;1;224;114;Maribyrnong;-378201;144872;Western Metropolitan;6543
Yarraville;122 Stephen St;1;h;470000;PI;Jas;12/11/2016;91;3013;1;1;1;155;102;Maribyrnong;-378173;144894;Western Metropolitan;6543
Yarraville;280 Francis St;3;h;850000;S;Jas;13/08/2016;84;3013;3;1;1;192;109;Maribyrnong;-378193;1448753;Western Metropolitan;6543
Yarraville;7/13 Stephen St;2;u;501344;SP;Sweeney;13/08/2016;88;3013;2;1;1;136;68;Maribyrnong;-378106;1448957;Western Metropolitan;6543
Yarraville;2/255 Wlliamstown Rd;2;u;550000;SP;Hunter;13/08/2016;87;3013;;;1;129;73;;;;Western Metropolitan;6543
Yarraville;9 Stanger St;3;h;796000;S;Greg;14/05/2016;82;3013;3;1;1;145;70;Maribyrnong;-378151;1448638;Western Metropolitan;6543
Yarraville;203/109 Anderson St;2;u;666300;SP;Jas;15/10/2016;84;3013;;;1;172;88;;;;Western Metropolitan;6543
Yarraville;27 Buninyong St;3;h;1217500;PI;Greg;15/10/2016;65;3013;3;3;2;203;101;Maribyrnong;-378188;1448884;Western Metropolitan;6543
Yarraville;1a Kingston St;2;h;610000;SP;Jas;15/10/2016;87;3013;2;0;1;142;84;Maribyrnong;-37815;1448827;Western Metropolitan;6543
Yarraville;64 Bishop St;3;h;1055000;S;hockingstuart;16/04/2016;81;3013;3;1;2;191;95;Maribyrnong;-378134;1448745;Western Metropolitan;6543
Yarraville;4/16 Dean St;3;t;620000;VB;iOne;16/04/2016;80;3013;3;3;1;125;63;Maribyrnong;-378194;1448826;Western Metropolitan;6543
Yarraville;117 Francis St;4;h;660000;PI;Sweeney;16/04/2016;93;3013;4;1;1;131;60;Maribyrnong;-378212;1448887;Western Metropolitan;6543
Yarraville;342 Francis St;3;h;681000;S;Sweeney;16/04/2016;90;3013;2;1;1;150;101;Maribyrnong;-378183;1448666;Western Metropolitan;6543
Yarraville;5/69 Hamilton St;1;u;345000;S;hockingstuart/Village;16/04/2016;89;3013;1;1;1;101;58;Maribyrnong;-378111;144887;Western Metropolitan;6543
Yarraville;3/1 Jepson St;2;t;705000;SP;Sweeney;16/04/2016;83;3013;;;2;155;99;;;;Western Metropolitan;6543
Yarraville;25 Norfolk St;3;h;950000;SP;Village;16/04/2016;78;3013;3;1;2;210;85;Maribyrnong;-378202;1448896;Western Metropolitan;6543
Yarraville;9 Pearce St;3;h;955000;S;Jellis;16/04/2016;80;3013;3;1;1;145;76;Maribyrnong;-378196;1448839;Western Metropolitan;6543
Yarraville;11 Sanderson St;2;h;822000;S;Sweeney;16/04/2016;79;3013;2;1;1;180;99;Maribyrnong;-378152;1448703;Western Metropolitan;6543
Yarraville;71 Bena St;2;h;760000;S;Jas;16/07/2016;76;3013;3;1;1;174;74;Maribyrnong;-37824;1448805;Western Metropolitan;6543
Yarraville;29 Frederick St;4;h;1200000;S;Village;16/07/2016;91;3013;4;2;1;217;113;Maribyrnong;-378197;1448969;Western Metropolitan;6543
Yarraville;59 Gent St;3;h;1005000;S;Sweeney;16/07/2016;84;3013;3;1;2;226;95;Maribyrnong;-378177;1448711;Western Metropolitan;6543
Yarraville;282 Hyde St;3;h;600000;VB;hockingstuart;16/07/2016;84;3013;4;1;1;183;96;Maribyrnong;-378222;1448956;Western Metropolitan;6543
Yarraville;103/58 Ballarat St;1;u;381000;S;Sweeney;17/09/2016;89;3013;1;1;1;139;96;Maribyrnong;-378184;1448904;Western Metropolitan;6543
Yarraville;17 Banool Av;3;h;876000;S;Sweeney;17/09/2016;83;3013;;;1;172;74;;;;Western Metropolitan;6543
Yarraville;136 Hyde St;4;h;1150000;S;hockingstuart;17/09/2016;66;3013;4;2;2;215;71;Maribyrnong;-37815;1448968;Western Metropolitan;6543
Yarraville;14 Lennox St;3;h;1020000;PI;Jas;18/03/2017;84;3013;3;1;1;172;57;Maribyrnong;-378157;1448925;Western Metropolitan;6543
Yarraville;55 Ofarrell St;3;h;1250000;VB;Village;18/03/2017;66;3013;3;2;2;232;116;Maribyrnong;-378099;1448859;Western Metropolitan;6543
Yarraville;7 Stewart St;4;h;1340000;VB;Village;18/03/2017;65;3013;4;2;2;185;75;Maribyrnong;-378108;144888;Western Metropolitan;6543
Yarraville;52 Severn St;3;h;865000;SP;Jas;18/06/2016;83;3013;3;1;1;196;93;Maribyrnong;-378159;1448795;Western Metropolitan;6543
Yarraville;347 Williamstown Rd;3;h;781500;S;Jas;18/06/2016;93;3013;2;1;1;183;100;Maribyrnong;-378224;1448818;Western Metropolitan;6543
Yarraville;15 Ofarrell St;4;h;1401000;S;Village;19/11/2016;88;3013;4;1;1;197;95;Maribyrnong;-378102;1448885;Western Metropolitan;6543
Yarraville;2/382 Williamstown Rd;2;h;630000;S;Jas;19/11/2016;94;3013;2;2;1;161;91;Maribyrnong;-378225;1448814;Western Metropolitan;6543
Yarraville;129 Roberts St;5;h;1137500;S;hockingstuart;22/05/2016;70;3013;2;3;2;200;100;Maribyrnong;-378146;1448692;Western Metropolitan;6543
Yarraville;198 Francis St;4;h;925000;S;hockingstuart;22/08/2016;76;3013;4;1;2;165;76;Maribyrnong;-378202;144883;Western Metropolitan;6543
Yarraville;3/5 Jepson St;2;u;676000;SP;hockingstuart;22/08/2016;90;3013;;;1;156;75;;;;Western Metropolitan;6543
Yarraville;18 Frederick St;3;h;745000;S;hockingstuart;23/04/2016;78;3013;2;1;1;164;76;Maribyrnong;-378195;1448973;Western Metropolitan;6543
Yarraville;2 Hood St;4;h;1158000;S;Jas;23/04/2016;67;3013;4;1;2;241;84;Maribyrnong;-378117;1448873;Western Metropolitan;6543
Yarraville;51 Sussex St;3;h;867000;S;RT;23/04/2016;87;3013;3;1;1;209;69;Maribyrnong;-378198;1448904;Western Metropolitan;6543
Yarraville;9/11 Berry St;3;h;955000;S;Village;24/09/2016;72;3013;3;2;1;192;85;Maribyrnong;-378127;1448965;Western Metropolitan;6543
Yarraville;3 Freame St;3;h;1081000;SP;Village;24/09/2016;80;3013;3;1;2;240;96;Maribyrnong;-378171;1448753;Western Metropolitan;6543
Yarraville;443 Geelong Rd;3;h;725000;S;Sweeney;24/09/2016;88;3013;3;1;2;186;123;Maribyrnong;-378119;144868;Western Metropolitan;6543
Yarraville;43 Ballarat St;2;h;767000;S;Jas;25/02/2017;93;3013;2;1;1;121;71;Maribyrnong;-378179;1448908;Western Metropolitan;6543
Yarraville;42 Eirene St;2;h;951000;S;Sweeney;25/02/2017;87;3013;2;1;2;248;179;Maribyrnong;-378214;1448796;Western Metropolitan;6543
Yarraville;14 Finlay St;4;h;1028000;S;Village;25/02/2017;69;3013;4;2;1;885;70;Maribyrnong;-378186;1448764;Western Metropolitan;6543
Yarraville;112 Francis St;2;h;740000;S;Village;25/02/2017;82;3013;2;1;1;178;87;Maribyrnong;-378209;1448896;Western Metropolitan;6543
Yarraville;20 Grace St;3;h;1450000;S;Village;25/02/2017;62;3013;3;2;2;260;95;Maribyrnong;-37811;1448844;Western Metropolitan;6543
Yarraville;23 Lennox St;3;h;1430000;SP;Village;25/02/2017;64;3013;3;3;2;229;76;Maribyrnong;-37816;1448936;Western Metropolitan;6543
Yarraville;38 Simpson St;3;h;1275000;SP;Village;25/02/2017;71;3013;3;1;2;250;76;Maribyrnong;-378172;1448919;Western Metropolitan;6543
Yarraville;122 Blackwood St;4;h;1606000;SP;Jas;26/07/2016;71;3013;4;2;1;292;94;Maribyrnong;-378177;1448839;Western Metropolitan;6543
Yarraville;75 Ballard St;4;h;970000;PI;Village;27/06/2016;78;3013;3;1;1;201;81;Maribyrnong;-378172;1448676;Western Metropolitan;6543
Yarraville;7 Banool Av;3;h;865000;S;Village;27/06/2016;76;3013;;;2;181;107;;;;Western Metropolitan;6543
Yarraville;38 Benbow St;2;h;780000;S;Hunter;27/06/2016;93;3013;2;1;1;149;75;Maribyrnong;-378223;1448779;Western Metropolitan;6543
Yarraville;76 Kidman St;3;h;670000;PI;Biggin;27/06/2016;91;3013;3;1;1;117;48;Maribyrnong;-378137;1448636;Western Metropolitan;6543
Yarraville;46 Wilson St;3;h;908000;S;hockingstuart;27/06/2016;88;3013;3;2;2;177;80;Maribyrnong;-378191;1448909;Western Metropolitan;6543
Yarraville;23 Castlemaine St;3;h;1380000;S;Village;27/11/2016;85;3013;3;2;2;221;68;Maribyrnong;-37815;1448928;Western Metropolitan;6543
Yarraville;5 Highgate St;3;h;966000;S;JMRE;27/11/2016;86;3013;3;2;1;163;103;Maribyrnong;-37823;1448768;Western Metropolitan;6543
Yarraville;3/64 Powell St;2;u;480500;SP;Jas;27/11/2016;85;3013;2;1;1;186;95;Maribyrnong;-378182;1448846;Western Metropolitan;6543
Yarraville;4 Regent St;4;h;1520000;VB;Jas;27/11/2016;63;3013;4;2;2;290;116;Maribyrnong;-378123;1448888;Western Metropolitan;6543
Yarraville;18 Tenterden St;3;h;845000;S;Jas;27/11/2016;83;3013;3;1;2;183;73;Maribyrnong;-378234;1448742;Western Metropolitan;6543
Yarraville;10 Tuppen St;5;h;1287000;S;hockingstuart;27/11/2016;86;3013;5;2;2;270;116;Maribyrnong;-378131;1448778;Western Metropolitan;6543
Yarraville;4 Bena St;3;h;980000;S;Jas;28/05/2016;73;3013;3;1;2;220;87;Maribyrnong;-378185;1448812;Western Metropolitan;6543
Yarraville;16/11 Berry St;3;t;800000;VB;Jas;28/05/2016;91;3013;3;2;1;177;76;Maribyrnong;-378122;1448965;Western Metropolitan;6543
Yarraville;30 Simpson St;3;h;1460000;SP;Village;28/05/2016;85;3013;3;1;1;231;69;Maribyrnong;-378172;1448924;Western Metropolitan;6543
Yarraville;7 Hughes St;3;h;840000;S;Village;28/08/2016;88;3013;4;1;1;182;63;Maribyrnong;-37822;1448904;Western Metropolitan;6543
Yarraville;46 Kingston St;3;h;900500;S;Village;28/08/2016;72;3013;2;1;1;215;103;Maribyrnong;-378145;1448804;Western Metropolitan;6543
Yarraville;14 Pearce St;2;h;850000;S;Chisholm;28/08/2016;80;3013;2;1;1;191;62;Maribyrnong;-378196;1448836;Western Metropolitan;6543
Yarraville;6/37 Stephen St;3;h;940000;S;Village;28/08/2016;74;3013;3;2;2;180;72;Maribyrnong;-378124;1448957;Western Metropolitan;6543
Aberfeldie;2/2 St Kinnord St;1;u;380000;S;Nelson;3/12/2016;95;3040;1;1;1;167;100;Moonee Valley;-377561;1449028;Western Metropolitan;1543
Aberfeldie;40 Clifton St;4;h;1646000;S;Rendina;4/03/2017;72;3040;4;3;1;311;98;Moonee Valley;-377606;1448909;Western Metropolitan;1543
Aberfeldie;6/8 Arthur St;2;u;442000;S;Nelson;7/05/2016;90;3040;2;1;1;157;72;Moonee Valley;-377589;144897;Western Metropolitan;1543
Aberfeldie;8/257 Buckley St;2;u;470000;S;Brad;7/05/2016;87;3040;2;1;1;139;72;Moonee Valley;-377557;1449037;Western Metropolitan;1543
Aberfeldie;26a Fawkner St;3;h;760000;SP;McDonald;7/11/2016;87;3040;3;1;1;252;177;Moonee Valley;-37757;144896;Western Metropolitan;1543
Aberfeldie;21 May St;4;h;1346000;S;Nelson;8/10/2016;75;3040;2;2;1;210;84;Moonee Valley;-377614;1448925;Western Metropolitan;1543
Aberfeldie;25 Valencia St;2;h;1300000;S;Rendina;8/10/2016;75;3040;3;1;2;250;70;Moonee Valley;-377617;1448987;Western Metropolitan;1543
Aberfeldie;2/30 Caroline St;3;t;935000;SP;Nelson;10/09/2016;92;3040;3;2;1;173;61;Moonee Valley;-377591;1448923;Western Metropolitan;1543
Aberfeldie;11a Muldowney St;3;h;1175000;PI;Barry;10/09/2016;89;3040;;;1;246;98;;;;Western Metropolitan;1543
Aberfeldie;1a Arthur St;3;u;845000;S;Nelson;10/12/2016;82;3040;;;1;171;101;;;;Western Metropolitan;1543
Aberfeldie;126 The Boulevard;4;h;3900000;S;Nelson;10/12/2016;-4;3040;4;4;4;441;105;Moonee Valley;-377637;1448931;Western Metropolitan;1543
Aberfeldie;3/64 Brunel St;3;u;1160000;S;Nelson;11/02/2017;84;3040;3;2;2;217;122;Moonee Valley;-377642;144895;Western Metropolitan;1543
Aberfeldie;2 May St;4;h;1150000;PI;Nelson;11/02/2017;68;3040;4;2;1;179;103;Moonee Valley;-377614;1448953;Western Metropolitan;1543
Aberfeldie;5 Aroona Ct;1;h;1720000;PI;Nelson;15/10/2016;75;3040;3;2;1;210;83;Moonee Valley;-377632;144898;Western Metropolitan;1543
Aberfeldie;25 Beaver St;2;h;1705000;S;Nelson;15/10/2016;66;3040;2;1;1;313;105;Moonee Valley;-377587;1449015;Western Metropolitan;1543
Aberfeldie;4 Brunel Ct;3;h;1190000;S;Barry;17/09/2016;71;3040;3;1;2;207;99;Moonee Valley;-377626;1448954;Western Metropolitan;1543
Aberfeldie;2/7 Fawkner St;2;u;380000;VB;Brad;18/03/2017;87;3040;2;1;1;164;103;Moonee Valley;-377557;1448966;Western Metropolitan;1543
Aberfeldie;58 Waverley St;2;h;840000;VB;Brad;18/03/2017;80;3040;2;1;1;177;99;Moonee Valley;-377604;1449062;Western Metropolitan;1543
Aberfeldie;29 Beaver St;5;h;1740000;S;Nelson;18/06/2016;56;3040;3;3;2;316;108;Moonee Valley;-37759;1449015;Western Metropolitan;1543
Aberfeldie;40 Allan St;3;h;1860000;S;Rendina;19/11/2016;47;3040;3;2;3;325;98;Moonee Valley;-377603;1448921;Western Metropolitan;1543
Aberfeldie;14 Knight St;3;h;1195000;S;Nelson;19/11/2016;86;3040;3;2;1;180;80;Moonee Valley;-377559;1448991;Western Metropolitan;1543
Aberfeldie;2 May St;4;h;1200000;VB;Nelson;19/11/2016;63;3040;4;2;1;204;86;Moonee Valley;-377614;1448953;Western Metropolitan;1543
Aberfeldie;1 Chisholm St;3;u;726000;S;Barry;24/09/2016;84;3040;3;1;1;146;58;Moonee Valley;-377606;1448973;Western Metropolitan;1543
Aberfeldie;99 Fawkner St;4;h;1325000;PI;Weda;25/02/2017;77;3040;4;2;1;195;74;Moonee Valley;-377617;1448956;Western Metropolitan;1543
Aberfeldie;11 Muldowney St;3;t;1300000;SP;Barry;25/02/2017;86;3040;3;3;2;164;65;Moonee Valley;-377584;1448968;Western Metropolitan;1543
Aberfeldie;5/319 Buckley St;2;u;373000;S;Barry;27/11/2016;92;3040;2;1;1;90;31;Moonee Valley;-377553;1448996;Western Metropolitan;1543
Aberfeldie;1/7 Derry St;2;h;670000;SP;Frank;27/11/2016;86;3040;2;1;1;177;75;Moonee Valley;-3776;1449002;Western Metropolitan;1543
Aberfeldie;13 Batman St;5;h;2400000;S;Barry;28/05/2016;66;3040;3;2;3;371;106;Moonee Valley;-377548;1448915;Western Metropolitan;1543
Aberfeldie;47 Clifton St;4;h;1350000;S;Nelson;28/05/2016;71;3040;3;2;2;279;94;Moonee Valley;-377609;1448905;Western Metropolitan;1543
Bellfield;20 Davidson St;3;h;773000;S;Nelson;6/08/2016;85;3081;3;1;1;183;83;Banyule;-37752;1450367;Eastern Metropolitan;790
Bellfield;6 Carlyle Cr;2;h;890000;S;Barry;8/10/2016;88;3081;;;1;217;95;;;;Eastern Metropolitan;790
Bellfield;40 Plunkett St;3;h;885000;S;Nelson;12/11/2016;86;3081;3;1;1;184;93;Banyule;-377509;1450423;Eastern Metropolitan;790
Bellfield;8 Erica Ct;3;h;770000;S;Haughton;16/04/2016;81;3081;3;1;1;181;99;Banyule;-377529;1450406;Eastern Metropolitan;790
Bellfield;58 Perkins Av;3;h;676000;S;Collins;18/03/2017;79;3081;;;1;204;111;;;;Eastern Metropolitan;790
Bellfield;353 Waterdale Rd;2;h;855000;S;Barry;18/03/2017;78;3081;2;1;1;171;90;Banyule;-377534;1450454;Eastern Metropolitan;790
Bellfield;1 Wilkinson Cr;3;h;785000;S;Miles;19/11/2016;86;3081;;;2;199;98;;;;Eastern Metropolitan;790
Bellfield;305 Bell St;3;h;645000;SP;Nelson;22/05/2016;93;3081;3;1;1;140;83;Banyule;-377506;145043;Eastern Metropolitan;790
Bellfield;12 Garrett Cr;2;h;780000;S;Miles;24/09/2016;86;3081;;;2;183;74;;;;Eastern Metropolitan;790
Bellfield;2/2 Harrison St;3;h;720000;SP;McGrath;25/02/2017;77;3081;3;2;1;182;105;Banyule;-377527;1450392;Eastern Metropolitan;790
Bellfield;129 Liberty Pde;3;h;625000;PI;Nelson;28/05/2016;83;3081;3;1;1;190;101;Banyule;-377504;1450335;Eastern Metropolitan;790
Bellfield;371 Waterdale Rd;3;u;828000;S;Barry;30/07/2016;86;3081;3;1;1;175;77;Banyule;-377518;1450457;Eastern Metropolitan;790
Bellfield;373 Waterdale Rd;3;u;676000;S;Barry;30/07/2016;89;3081;3;1;1;172;74;Banyule;-377516;1450457;Eastern Metropolitan;790
Brunswick East;10 Harrison St;3;h;1310000;S;Nelson;3/12/2016;83;3057;3;1;2;279;116;Moreland;-377638;1449804;Northern Metropolitan;5533
Brunswick East;1 Nunan St;4;h;856000;S;Harrington;3/12/2016;80;3057;4;2;1;286;177;Moreland;-377601;1449805;Northern Metropolitan;5533
Brunswick East;114/22 Barkly St;1;u;410000;S;Jellis;4/03/2017;88;3057;;;1;161;103;;;;Northern Metropolitan;5533
Brunswick East;2/175 Blyth St;2;h;580000;S;Nelson;4/03/2017;83;3057;2;1;1;144;98;Moreland;-377668;1449765;Northern Metropolitan;5533
Brunswick East;1610/182 Edward St;2;u;675000;S;Nelson;4/03/2017;88;3057;2;2;1;150;87;Moreland;-377753;1449725;Northern Metropolitan;5533
Brunswick East;87 Hickford St;3;h;1350000;SP;Jellis;4/03/2017;88;3057;3;1;1;223;74;Moreland;-377663;1449795;Northern Metropolitan;5533
Brunswick East;6 Kingfisher Gdns;3;t;940000;S;Nelson;4/03/2017;81;3057;3;1;1;177;96;Moreland;-377643;1449808;Northern Metropolitan;5533
Brunswick East;256 Stewart St;3;h;930000;PI;Nelson;4/03/2017;88;3057;3;2;2;186;77;Moreland;-377658;1449823;Northern Metropolitan;5533
Brunswick East;215 Weston St;3;h;1495000;S;Nelson;4/03/2017;55;3057;3;1;2;233;97;Moreland;-377762;1449755;Northern Metropolitan;5533
Brunswick East;55 King St;4;h;1550000;S;Woodards;4/06/2016;54;3057;4;2;2;273;90;Moreland;-377735;1449833;Northern Metropolitan;5533
Brunswick East;94 Barkly St;4;h;1815000;S;Nelson;6/08/2016;81;3057;4;1;3;325;98;Moreland;-377776;1449727;Northern Metropolitan;5533
Brunswick East;12 Bladen Av;2;h;905500;SP;Woodards;7/05/2016;74;3057;;;2;234;155;;;;Northern Metropolitan;5533
Brunswick East;9 John St;4;h;1625000;S;Nelson;7/05/2016;74;3057;4;2;2;294;102;Moreland;-377749;1449762;Northern Metropolitan;5533
Brunswick East;21 Roberts St;3;t;899000;SP;Jellis;7/05/2016;84;3057;3;2;1;162;63;Moreland;-377667;1449821;Northern Metropolitan;5533
Brunswick East;3 Lomandra Wky;2;t;665000;SP;Jellis;7/11/2016;80;3057;;;1;139;71;;;;Northern Metropolitan;5533
Brunswick East;201/218 Lygon St;2;u;435000;S;Jellis;8/10/2016;88;3057;2;1;1;128;58;Moreland;-377717;1449719;Northern Metropolitan;5533
Brunswick East;8/389 Lygon St;2;u;570000;PI;Jellis;8/10/2016;82;3057;2;2;1;147;74;Moreland;-377656;1449726;Northern Metropolitan;5533
Brunswick East;98 Barkly St;4;h;1900000;S;Jellis;10/09/2016;73;3057;4;2;3;270;106;Moreland;-377776;1449726;Northern Metropolitan;5533
Brunswick East;178 Weston St;2;h;1080000;S;Greg;10/09/2016;80;3057;2;1;1;185;85;Moreland;-377765;1449751;Northern Metropolitan;5533
Brunswick East;123 Barkly St;4;h;1280000;S;Nelson;10/12/2016;69;3057;4;2;2;283;100;Moreland;-377772;1449723;Northern Metropolitan;5533
Brunswick East;4/37 Brunswick Rd;2;u;656000;S;Collins;10/12/2016;84;3057;2;1;1;180;79;Moreland;-377786;1449753;Northern Metropolitan;5533
Brunswick East;308/69 Lygon St;2;u;570000;PI;Nelson;11/02/2017;83;3057;2;1;1;125;80;Moreland;-377769;1449706;Northern Metropolitan;5533
Brunswick East;18 Lowan St;4;h;1290000;S;Jellis;11/03/2017;65;3057;4;2;2;245;78;Moreland;-377724;1449829;Northern Metropolitan;5533
Brunswick East;202b Edward St;3;h;1170000;S;Nelson;15/10/2016;65;3057;3;2;1;205;57;Moreland;-377755;1449744;Northern Metropolitan;5533
Brunswick East;221/408 Lygon St;1;u;370000;VB;Nelson;15/10/2016;89;3057;1;1;1;158;101;Moreland;-37765;1449731;Northern Metropolitan;5533
Brunswick East;2/146 Blyth St;2;u;510000;S;Nelson;16/04/2016;93;3057;2;1;1;140;74;Moreland;-377671;1449746;Northern Metropolitan;5533
Brunswick East;89a Hickford St;3;h;1574000;S;Woodards;16/04/2016;54;3057;3;3;2;232;85;Moreland;-377664;1449797;Northern Metropolitan;5533
Brunswick East;3/37 Brunswick Rd;2;u;665000;S;Collins;16/07/2016;92;3057;2;1;1;923;68;Moreland;-377786;1449753;Northern Metropolitan;5533
Brunswick East;6212/172 Edward St;2;u;590000;VB;LITTLE;17/09/2016;87;3057;2;2;1;171;73;Moreland;-377753;1449725;Northern Metropolitan;5533
Brunswick East;10 Jarvie St;2;h;1024000;S;Nelson;17/09/2016;92;3057;2;1;2;217;92;Moreland;-377721;1449724;Northern Metropolitan;5533
Brunswick East;1/164 Nicholson St;2;h;800000;VB;Nelson;17/09/2016;79;3057;;;1;159;91;;;;Northern Metropolitan;5533
Brunswick East;189 Glenlyon Rd;3;h;1125000;S;Collins;18/03/2017;69;3057;3;1;1;181;96;Moreland;-377727;1449736;Northern Metropolitan;5533
Brunswick East;8/374 Lygon St;2;u;430000;SP;Ray;18/03/2017;86;3057;;;1;139;78;;;;Northern Metropolitan;5533
Brunswick East;12 Lyndhurst Cr;4;h;1900000;S;Nelson;18/03/2017;85;3057;;;2;299;95;;;;Northern Metropolitan;5533
Brunswick East;7/72 Victoria St;2;u;390000;PI;Peter;18/03/2017;95;3057;2;1;1;164;91;Moreland;-377689;144978;Northern Metropolitan;5533
Brunswick East;2 Barkly St;3;t;800000;VB;Nelson;18/06/2016;89;3057;3;3;1;158;56;Moreland;-377788;1449776;Northern Metropolitan;5533
Brunswick East;41 Barkly St;3;h;1679000;S;Nelson;19/11/2016;69;3057;3;2;3;219;122;Moreland;-377776;1449751;Northern Metropolitan;5533
Brunswick East;2/33 Linden St;3;t;1050000;PI;Jellis;19/11/2016;86;3057;3;3;1;156;87;Moreland;-377739;144975;Northern Metropolitan;5533
Brunswick East;7/55 Victoria St;2;u;461000;SP;Nelson;19/11/2016;85;3057;;;1;130;50;;;;Northern Metropolitan;5533
Brunswick East;15 Ethel St;2;h;957000;S;Nelson;22/05/2016;78;3057;2;1;1;204;79;Moreland;-377722;1449751;Northern Metropolitan;5533
Brunswick East;160 Glenlyon Rd;3;h;825000;PI;Nelson;22/05/2016;89;3057;3;1;1;158;98;Moreland;-377729;1449724;Northern Metropolitan;5533
Brunswick East;6/374 Lygon St;2;u;621000;S;hockingstuart;22/05/2016;87;3057;;;1;189;92;;;;Northern Metropolitan;5533
Brunswick East;3/164 Nicholson St;3;h;940000;SP;Nelson;22/08/2016;72;3057;;;1;200;82;;;;Northern Metropolitan;5533
Brunswick East;14 Hutchinson St;3;h;998000;S;Nelson;23/04/2016;85;3057;3;1;1;165;65;Moreland;-377723;1449761;Northern Metropolitan;5533
Brunswick East;1/10 Linden St;3;t;1010000;S;Nelson;23/04/2016;75;3057;3;2;1;234;93;Moreland;-37774;1449731;Northern Metropolitan;5533
