"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30-59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60-89DaysPastDueNotWorse","NumberOfDependents","RevolvingUtilizationOfUnsecuredLines-Adjusted"
"0",0.00934742,80,0,4766,5400,5,0,1,0,0,0
"0",0.066124924,66,0,0.184050212,5416,7,0,1,0,0,0
"0",0.740416158,60,0,1.582633957,3097,10,0,1,0,0,0
"0",0.885154671,66,0,1.071270105,3605,6,0,2,0,0,0
"0",0.189620758,44,0,0.164573408,2308,3,0,0,0,3,0
"0",0.598913514,47,0,0.317766497,3939,7,0,1,0,2,0
"0",0.018076952,54,0,0.354050279,5727,10,0,1,0,3,0
"0",0.339424895,48,0,0.200262516,5332,10,0,1,0,1,0
"0",0,79,0,0,5400,5,0,0,0,0,0
"0",0.005799613,62,0,1006,5400,5,0,1,0,0,0
"0",0.016602648,74,0,0.00428449,3500,2,0,0,0,0,0
"0",0.9999999,55,0,0.85203252,1229,4,0,1,0,0,0
"0",0.039202962,62,0,81,5400,10,0,0,0,0,0
"0",0.9999999,37,0,0,5400,0,0,0,0,0,0
"0",0.9999999,25,0,0,4000,0,0,0,0,0,0
"0",0.280374393,62,0,0.878901373,800,10,0,0,0,0,0
"0",0.9999999,25,0,0.163775156,1440,1,0,0,0,0,0
"0",0.087269278,32,0,0.450645564,2400,8,0,1,0,0,0
"1",0.245727556,84,0,0.220926358,3000,8,0,0,0,1,0
"0",0.003649818,68,0,1714,5400,8,0,2,0,0,0
"0",0.007613566,58,0,0.715840924,4500,8,0,2,0,0,0
"0",0.718037595,25,0,0.18378119,2083,3,0,0,0,0,0
"0",0.117812015,80,0,0.247252747,2729,9,0,1,0,0,0
"0",0.041447928,31,0,0.350588615,6200,4,0,2,0,0,0
"0",0.033550527,68,0,3416,5400,9,0,2,0,0,0
"0",0.144620307,85,0,0.029988005,2500,6,0,0,0,0,0
"0",0.420216445,34,0,0.427312775,4085,9,0,0,0,2,0
"0",0.029736435,67,0,0.01039792,5000,5,0,0,0,2,0
"0",0.27368158,78,0,0.187072716,1608,3,0,0,0,0,0
"1",0.9999999,34,0,0.106323053,7100,6,0,0,0,2,0
"0",0.009519962,88,0,11,5400,7,0,0,0,0,0
"0",0.09662305,50,0,0.308616088,5245,7,0,1,0,0,0
"0",0.035392921,73,0,2.190296496,1854,5,0,2,0,0,0
"0",0.055160482,65,0,1822,5400,6,0,1,0,0,0
"0",0.296908344,32,0,0.225554435,3967,10,0,0,0,0,0
"0",0.280621413,43,0,0.35572327,3974,9,0,0,0,2,0
"0",0.003312049,69,0,0.18877551,3135,8,0,2,0,0,0
"0",0.977593422,47,0,0.396772859,7250,6,0,1,0,2,0
"0",0.100380811,40,0,0.120496466,5800,6,0,0,0,2,0
"0",0.084669115,38,0,0.724606772,3750,9,0,2,0,1,0
"0",0.994943002,47,0,0.281239243,5809,5,0,1,0,0,0
"0",0,73,0,550,5400,6,0,1,0,0,0
"0",0.013069682,71,0,0.451365756,3001,7,0,1,0,0,0
"0",0.53600265,50,0,0.495212766,3759,8,0,2,0,1,0
"0",0.510343674,76,0,2049,5400,8,0,1,0,0,0
"0",0,43,0,5101,5400,7,0,2,0,1,0
"0",0.9999999,54,0,0.317280453,6000,7,0,2,0,0,0
"0",0.343094367,38,0,0.296711951,5078,7,0,1,0,1,0
"0",0.356266422,54,0,0.233883058,2000,7,0,0,0,1,0
"0",0.715399714,55,0,3443,5400,7,0,2,0,0,0
"0",0,71,0,1347,5400,6,0,1,0,0,0
"0",0.045379265,38,0,0.098502496,6009,9,0,0,0,3,0
"0",0,74,0,0,5200,5,0,0,0,0,0
"0",0.648855108,55,0,0.801049738,4000,8,0,2,0,1,0
"0",0.89206762,57,0,0.510478754,5200,5,0,1,0,0,0
"0",0,68,0,123,5400,1,0,0,0,0,0
"0",0.164564957,79,0,0.216903968,3300,7,0,0,0,0,0
"0",0.027329689,68,0,6,5400,5,0,0,0,0,0
"1",0.328835582,30,0,0.747815231,800,6,0,0,0,1,0
"0",0.042957043,55,0,0.00166627,4200,6,0,0,0,0,0
"0",0.9999999,56,0,0.035528942,2504,1,0,0,0,0,0
"0",0.350125553,67,0,662,5400,6,0,0,0,2,0
"0",0,82,0,0,5400,3,0,0,0,0,0
"0",0,61,0,460,5400,4,0,0,0,0,0
"0",0,77,0,432,5400,4,0,0,0,0,0
"0",0.9999999,34,0,0,1500,1,0,0,0,0,0
"0",0.000679986,50,0,0.000184604,5416,3,0,0,0,0,0
"0",0,32,0,0,2313,2,0,0,0,0,0
"0",0.009959064,65,0,891,5400,6,0,1,0,0,0
"0",0.003388701,40,0,1.290521054,5200,4,0,3,0,1,0
"0",0.094922829,44,0,0.500071418,7000,9,0,2,0,1,0
"0",0.0437675,49,0,0.01144545,5416,3,0,0,0,0,0
"0",0.180183105,45,0,0.511306832,4200,7,0,2,0,1,0
"0",0.132148226,34,0,0.207817337,2583,5,0,0,0,0,0
"0",0.294913071,61,0,0.262159273,3741,10,0,1,0,1,0
"0",0.04075144,66,0,1070,5400,9,0,0,0,0,0
"0",0.662530123,68,0,1.389844062,2500,7,0,2,0,1,0
"0",0.781065089,50,0,0.308217508,4100,6,0,1,0,1,0
"0",0.117767712,84,0,407,5400,5,0,0,0,0,0
"0",1.013427612,38,0,0.254658385,6600,5,0,2,0,2,0
"0",0.322995508,59,0,0.377975337,3486,6,0,1,0,0,0
"0",0.459877812,45,0,0.808150711,2600,8,0,1,0,2,0
"0",0.220167235,44,0,0.292925114,7250,7,0,2,0,0,0
"0",0.083721508,49,0,923,5400,4,0,1,0,0,0
"0",0.865875687,74,0,0.458522312,6834,5,0,1,0,0,0
"0",0.007890009,87,0,0.000833102,3600,4,0,0,0,0,0
"0",0.397088289,50,0,0.243121741,5560,5,0,1,0,1,0
"0",0.054850448,41,0,1839,0,10,0,1,0,2,0
"0",0.352611893,55,0,0.535627135,4097,7,0,1,0,0,0
"0",0,22,0,0,2500,1,0,0,0,0,0
"0",0.264436307,66,0,0.12411238,3238,7,0,0,0,0,0
"0",0.819462752,33,0,0.380245417,6600,10,0,1,0,1,0
"0",0.096887182,40,0,1537,5400,9,0,2,0,0,0
"0",0.9999999,78,0,3,5400,3,0,0,0,0,0
"0",0.007913384,58,0,0.001627781,3685,3,0,0,0,2,0
"0",0.032559253,65,0,2209,5400,5,0,1,0,0,0
"0",0.039250423,56,0,0.411498203,6400,5,0,1,0,0,0
"0",0.358947835,29,0,0.200277681,2880,4,0,0,0,0,0
"0",0.047265613,38,0,2.095808383,500,7,0,1,0,0,0
"0",0.263815582,44,0,0.308346624,5642,7,0,1,0,2,0
"0",0.9999999,38,0,0.536932883,5333,3,0,1,0,3,0
"0",0.12485365,74,0,195,5400,4,0,0,0,0,0
"0",0.000135131,50,0,0.193251055,6400,9,0,1,0,0,0
"0",0.379175422,53,0,3780,5400,3,0,1,0,0,0
"0",0.366326735,54,0,0.336415896,4000,5,0,1,0,0,0
"0",0.9999999,63,0,0,5400,0,0,0,0,0,0
"0",0.126168945,43,0,0.185781727,3600,6,0,0,0,0,0
"0",0.081763637,72,0,0.037192561,5000,7,0,0,0,1,0
"0",0,30,0,2768,5400,8,0,1,0,0,0
"0",0.33693962,46,0,0.049585433,6150,5,0,0,0,2,0
"0",0.134354198,51,0,0.478443214,5960,5,0,1,0,1,0
"0",0.058469621,69,0,0.204693611,2300,3,0,0,0,0,0
"0",0.066487131,44,0,44,5400,3,0,0,0,0,0
"0",0.146725126,45,0,0.661008487,6008,7,0,2,0,0,0
"0",0.141646015,38,0,0.442711458,5000,8,0,2,0,1,0
"0",0.000848459,97,0,0.000431593,2316,5,0,0,0,0,0
"0",0.033946977,70,0,378,5400,6,0,0,0,0,0
"0",0.013568095,85,0,0.002726281,3667,3,0,0,0,1,0
"0",0.141131018,60,0,528,5400,9,0,1,0,0,0
"0",0.0099518,64,0,0.256249107,7000,4,0,1,0,0,0
"0",0.075477141,45,0,1950,5400,6,0,1,0,0,0
"0",0.955948489,57,0,2400,5400,9,0,1,0,0,0
"0",0.806387226,23,0,0.005847953,2222,3,0,0,0,0,0
"0",0.869626075,48,0,2252,5400,6,0,1,0,0,0
"0",0,57,0,0.341740039,6700,7,0,1,0,1,0
"1",1.033621373,35,0,0.504872107,3283,7,0,0,0,1,0
"0",0.049294471,63,0,0.175275482,5807,7,0,0,0,0,0
"1",0.002904624,41,0,0.726472941,3750,9,0,2,0,1,0
"0",1.148164649,36,0,0.537251966,5341,7,0,1,0,4,0
"0",0.567234314,38,0,0.271899716,6700,6,0,0,0,2,0
"0",0.9999999,27,0,0,1,1,0,0,0,0,0
"0",0.9999999,49,0,0.229967148,7000,6,0,1,0,1,0
"0",0.39373403,31,0,0.269005848,5300,6,0,2,0,2,0
"0",0.041015983,45,0,0.332169497,6300,3,0,1,0,0,0
"0",0.077597783,67,0,0.711096301,3000,9,0,0,0,1,0
"0",0.023474413,66,0,0.261435929,3300,7,0,1,0,1,0
"0",0.010141719,71,0,0.122469383,4000,8,0,1,0,0,0
"0",0.9999999,67,0,0.176183702,4920,2,0,1,0,1,0
"0",0.727868482,49,0,0.397024276,3830,9,0,1,0,2,0
"0",0.066781779,68,0,2754,5400,5,0,1,0,0,0
"0",0.304294655,36,0,0.241252916,3000,7,0,0,0,1,0
"0",0.008623704,71,0,2,0,2,0,0,0,0,0
"0",0.9999999,66,0,0.385255648,5886,7,0,1,0,2,0
"0",0.299439657,60,0,1583,5400,8,0,1,0,0,0
"0",0.244358916,42,0,0.349605864,7230,5,0,1,0,2,0
"0",0.220754123,45,0,0.226034111,5100,6,0,0,0,3,0
"0",0.260387387,36,0,0.222129645,6000,8,0,0,0,2,0
"0",0,41,0,0.070755624,5200,2,0,0,0,2,0
"0",0.569038957,45,0,0.260245036,7100,7,0,1,0,0,0
"0",0.018561485,55,0,2058,5400,6,0,1,0,2,0
"0",0.112656326,64,0,0.190854871,6538,7,0,1,0,1,0
"0",0.044946186,64,0,1756,5400,5,0,1,0,0,0
"1",0.314337659,56,0,0.063179916,2389,8,0,0,0,1,0
"0",0.266839141,46,0,1510,5400,4,0,1,0,0,0
"0",0.102985812,58,0,4293,5400,6,0,2,0,0,0
"0",0.030295019,61,0,1206,5400,7,0,1,0,0,0
"0",0.050355944,68,0,0.112253642,3500,5,0,0,0,0,0
"0",0.035269951,41,0,0.210996073,2800,6,0,0,0,0,0
"0",0.012576023,72,0,3,5400,2,0,0,0,0,0
"0",0.042291651,69,0,0.007322912,7100,8,0,0,0,0,0
"0",0.055664605,54,0,1941,5400,4,0,1,0,0,0
"0",0.9999999,38,0,1795,0,3,0,1,0,2,0
"0",0.096838708,32,0,0.185313341,2600,4,0,1,0,0,0
"0",0.007129016,78,0,0.003434951,2328,4,0,0,0,0,0
"0",0.213289846,32,0,0.12960781,5940,6,0,0,0,2,0
"0",0.110652098,82,0,0.149970006,5000,4,0,1,0,0,0
"0",0.028540265,75,0,0.003463203,1154,5,0,0,0,1,0
"0",0.9999999,47,0,0,1104,1,0,0,0,0,0
"0",0.008886914,44,0,0.340491995,2560,6,0,0,0,2,0
"0",0.046306277,79,0,59,5400,5,0,0,0,1,0
"0",0.01471376,63,0,1377,5400,5,0,1,0,1,0
"0",0.034778057,78,0,1026,5400,7,0,1,0,0,0
"0",0.705320166,37,0,0.421929678,6000,6,0,1,0,2,0
"0",0.003545768,84,0,5,5400,8,0,0,0,0,0
"0",0,80,0,18,5400,4,0,0,0,0,0
"0",0.053324446,69,0,0.39711367,6166,8,0,1,0,0,0
"0",0.02425645,36,0,0.293386659,7000,5,0,1,0,2,0
"0",0.024776401,77,0,0.004798081,2500,4,0,0,0,0,0
"0",0.129458036,42,0,0.121898009,3666,4,0,0,0,2,0
"0",1.093976506,35,0,0.17494533,3200,6,0,0,0,1,0
"0",0.029799007,58,0,0.106315614,6000,7,0,1,0,0,0
"0",0.138723598,61,0,0.079243911,2750,6,0,0,0,0,0
"0",0.086860876,67,0,0.005492184,7100,1,0,0,0,0,0
"0",0.9999999,30,0,0,3900,1,0,0,0,1,0
"0",0.9999999,28,0,0,2607,2,0,0,0,0,0
"0",0.009998611,44,0,787,5400,10,0,0,0,2,0
"0",0.502958866,47,0,0.431543299,6200,9,0,1,0,1,0
"0",0.165918267,69,0,557,5400,5,0,0,0,0,0
"0",0.474880635,70,0,2792,5400,10,0,1,0,0,0
"0",0,54,0,2045,5400,5,0,1,0,3,0
"0",0.671554741,27,0,0.055956158,3466,4,0,0,0,0,0
"0",0.024961793,71,0,0.74475105,3333,7,0,2,0,0,0
"0",0.911088911,26,0,360,0,6,0,0,0,0,0
"0",0.03322036,66,0,0.038262371,3475,5,0,0,0,1,0
"0",0.026462597,81,0,0.24686941,6148,6,0,1,0,0,0
"0",0.105675773,53,0,0.194513716,400,5,0,0,0,0,0
"0",0.027281906,41,0,0.027798098,4100,5,0,0,0,1,0
"0",0.403195765,76,0,2662,5400,10,0,2,0,0,0
"0",0.445895919,72,0,0.147760646,5447,8,0,0,0,1,0
"0",0.003483692,66,0,2633,5400,7,0,1,0,1,0
"0",0.022902302,68,0,0.002428225,7000,3,0,0,0,0,0
"0",0.036915737,44,0,489,5400,8,0,0,0,0,0
"0",0.990223955,35,0,0.710989328,3466,6,0,1,0,2,0
"0",0.005906702,66,0,65,5400,4,0,0,0,0,0
"0",0.556493623,33,0,1211,5400,8,0,1,0,0,0
"0",0.285786311,46,0,205,5400,7,0,0,0,0,0
"0",0.974146395,61,0,2567,5400,6,0,1,0,1,0
"0",0.173393232,56,0,0.178665112,3430,7,0,1,0,1,0
"0",0.040579822,32,0,31,5400,6,0,0,0,0,0
"0",0.015368278,44,0,3244,5400,6,0,1,0,0,0
"0",0,24,0,0,820,3,0,0,0,0,0
"0",0.014033324,64,0,32,5400,7,0,0,0,0,0
"0",0.803310519,48,0,0.332333533,5000,4,0,0,0,0,0
"0",0.071252327,36,0,690,5400,10,0,1,0,0,0
"0",0.046289226,32,0,0.445310938,5000,8,0,1,0,1,0
"0",0.9999999,45,0,591,5400,2,0,0,0,0,0
"0",0.011626725,72,0,0.123954373,3944,5,0,0,0,0,0
"0",0.01475522,76,0,0.166196388,3543,6,0,1,0,0,0
"0",0.030544066,81,0,0.008643042,2313,2,0,0,0,0,0
"0",0.226444203,38,0,7722,5400,6,0,4,0,0,0
"0",0.050169521,50,0,35,5400,6,0,0,0,0,0
"0",0.004153755,56,0,1452,5400,7,0,1,0,2,0
"0",0.135817165,36,0,0.337060703,5633,3,0,1,0,0,0
"0",0.053349389,88,0,61,5400,4,0,0,0,0,0
"0",0.730538922,25,0,0.004997501,2000,1,0,0,0,0,0
"0",0.558139535,57,0,0.002804262,1782,1,0,0,0,2,0
"0",0.9999999,46,0,4269,5400,6,0,3,0,1,0
"0",0.371950327,60,0,0.368757259,6887,8,0,0,0,0,0
"0",0,75,0,0,1700,4,0,0,0,0,0
"0",0.072620461,58,0,0.501367989,2923,4,0,2,0,0,0
"0",0.207161781,47,0,0.36037844,6975,10,0,1,0,4,0
"0",0.16082652,53,0,2127,5400,9,0,1,0,0,0
"0",0.423153693,39,0,0.00239904,2500,2,0,0,0,0,0
"1",0.9999999,36,0,0.078653558,6000,2,0,0,0,0,0
"0",0.000499979,86,0,0.145220588,2175,6,0,1,0,0,0
"0",0.012699683,63,0,0.002142551,7000,5,0,0,0,0,0
"1",0.939553726,58,0,0.440329218,1700,10,0,0,0,0,0
"0",0.002395927,79,0,0.322535493,5000,6,0,1,0,0,0
"0",0.208478871,51,0,0.125645726,6000,6,0,0,0,3,0
"0",0.9999999,58,0,0,5400,2,0,0,0,1,0
"1",0.898115988,48,0,0.475448335,4683,6,0,1,0,2,0
"0",0.388853412,63,0,0.576190476,5039,9,0,1,0,1,0
"0",0.288064721,29,0,0.277658815,1400,6,0,0,0,0,0
"0",0.997012377,30,0,0.22610261,5554,5,0,0,0,2,0
"0",0,61,0,0,2773,4,0,0,0,1,0
"0",0.281422547,45,0,249,1,5,0,1,0,1,0
"0",0.006077995,63,0,9,5400,10,0,0,0,0,0
"0",0.188558601,83,0,0.065547562,1250,7,0,0,0,0,0
"0",0.776351971,47,0,0.390318054,4275,9,0,2,0,3,0
"0",0.531884201,56,0,849,5400,3,0,1,0,0,0
"0",0.057024252,62,0,3098,5400,8,0,1,0,1,0
"0",0.972462026,50,0,0.154880931,5500,4,0,0,0,3,0
"0",0.257046806,49,0,0.828668102,3250,4,0,1,0,1,0
"0",0.077498193,51,0,1162,5400,8,0,1,0,0,0
"0",0.401328532,42,0,0.701520517,4800,8,0,1,0,2,0
"0",0.072958732,51,0,0.686903729,4611,7,0,1,0,0,0
"0",0.9999999,51,0,0,5400,1,0,0,0,1,0
"0",0.317842627,45,0,0.167945906,5471,7,0,0,0,4,0
"0",0.9999999,27,0,0.064623584,1500,2,0,0,0,0,0
"0",0.647923774,26,0,0.039934054,5458,3,0,0,0,1,0
"0",0.063757959,31,0,0.388255916,1140,7,0,0,0,0,0
"0",0.424047776,85,0,0.474721508,3500,9,0,2,0,0,0
"0",0.017343715,52,0,0.005554321,4500,6,0,0,0,2,0
"1",0.870431894,25,0,0.329780147,1500,4,0,0,0,0,0
"0",0.188400473,37,0,0.254792097,3390,10,0,1,0,0,0
"0",0.310627575,41,0,0.278653295,5583,7,0,2,0,3,0
"0",0.152047644,43,0,0.044198056,6583,7,0,0,0,0,0
"0",0.028499208,65,0,0.011995202,2500,4,0,0,0,0,0
"0",0,71,0,0,5400,1,0,0,0,0,0
"0",0,78,0,0,5400,4,0,0,0,0,0
"0",0,33,0,0.089201878,3833,4,0,0,0,1,0
"0",0.891452875,30,0,0.419616077,3333,8,0,0,0,0,0
"0",0.02279886,80,0,0.002999539,4333,2,0,0,0,0,0
"0",0.148168348,52,0,0.258059657,6637,4,0,1,0,1,0
"0",0.044265191,79,0,39,5400,2,0,0,0,1,0
"0",0.705911761,26,0,0.399103139,1337,3,0,0,0,0,0
"0",0.999000999,29,0,0.10266352,5931,7,0,0,0,0,0
"0",0.447489667,72,0,0.938812238,1666,5,0,0,0,0,0
"0",0.089264612,61,0,0.405955585,5943,5,0,2,0,0,0
"0",0.1737964,48,0,106,5400,2,0,0,0,0,0
"0",0.376779267,79,0,751,5400,7,0,0,0,1,0
"0",1.143571286,35,0,0.23815237,5000,6,0,0,0,0,0
"0",0.17668672,32,0,0.342393002,3200,10,0,0,0,0,0
"0",0.126647892,55,0,560,5400,4,0,1,0,0,0
"0",0,59,0,3131,5400,7,0,2,0,0,0
"0",0.364015335,49,0,0.366389549,5051,9,0,2,0,0,0
"0",0.415916817,34,0,0.34319162,1622,2,0,0,0,0,0
"0",0.094437872,66,0,0.221298064,7333,8,0,1,0,0,0
"0",0.031995177,31,0,0.084401418,7333,4,0,0,0,0,0
"0",0.154880284,79,0,83,5400,3,0,0,0,0,0
"0",0.100228057,72,0,0.23726628,1550,8,0,0,0,1,0
"0",0.746809447,47,0,0.357940343,6000,9,0,1,0,1,0
"0",0.01864651,49,0,2468,5400,5,0,1,0,0,0
"0",0.004247198,67,0,4,5400,5,0,0,0,0,0
"1",0.863464992,51,0,1600,5400,7,0,0,0,1,0
"0",0.9999999,58,0,0.30514921,3417,1,0,1,0,0,0
"0",0,37,0,0.360127974,5000,9,0,1,0,0,0
"0",0.295576492,63,0,0.22163755,4750,8,0,0,0,1,0
"0",0.048376446,60,0,0.014997001,5000,5,0,0,0,0,0
"1",0,38,0,0.114563631,3700,2,0,0,0,3,0
"0",0.587227518,57,0,0.634268259,3600,10,0,1,0,0,0
"0",0.049762247,45,0,0.099440149,3750,9,0,0,0,0,0
"0",0.965847971,39,0,2874,5400,7,0,1,0,0,0
"0",0.721190952,31,0,0.854762322,5700,7,0,2,0,1,0
"0",0,70,0,0,5400,4,0,0,0,0,0
"0",0.04063034,34,0,0.131875133,4708,2,0,0,0,0,0
"0",0.129572536,77,0,0.012429073,3700,6,0,0,0,0,0
"1",1.024337245,31,0,0.541675595,4666,10,0,2,0,1,0
"0",0.9999999,31,0,0.046186516,5650,2,0,0,0,3,0
"0",0.091111855,44,0,0.016882386,5330,4,0,0,0,2,0
"0",0.274999179,60,0,0.252365012,6870,5,0,1,0,1,0
"0",0.011148144,76,0,0.000666445,3000,1,0,0,0,0,0
"0",0.001070304,48,0,3295,5400,4,0,1,0,0,0
"0",0.015184443,75,0,321,5400,10,0,0,0,1,0
"0",0.020056978,55,0,31,5400,4,0,0,0,0,0
"0",0.217856948,49,0,0.115891532,6600,7,0,2,0,1,0
"0",0,44,0,0.668051069,6500,9,0,3,0,1,0
"0",0,44,0,0,5400,2,0,0,0,0,0
"0",0.031449181,70,0,0.06157537,2500,8,0,0,0,0,0
"0",0.040330579,62,0,0.384007438,2150,7,0,1,0,1,0
"0",0.129431508,37,0,0.45786918,3500,10,0,2,0,0,0
"0",0.110467133,49,0,1994,5400,9,0,2,0,0,0
"0",0.255581473,47,0,0.429401364,3958,5,0,1,0,1,0
"0",0.9999999,68,0,4255,5400,5,0,3,0,0,0
"0",0.879272445,43,0,3789,5400,9,0,2,0,2,0
"0",0.122369065,71,0,52,5400,2,0,0,0,0,0
"1",0.115114261,72,0,0.01995184,5813,6,0,0,0,0,0
"0",0.011573017,42,0,5661,5400,6,0,2,0,0,0
"0",0.184565569,67,0,173,5400,3,0,0,0,0,0
"0",0.114747131,79,0,137,0,4,0,0,0,0,0
"0",0.95220478,28,0,0.07587798,3900,3,0,0,0,0,0
"0",0,52,0,0.075855231,6050,7,0,0,0,3,0
"0",0.2184709,53,0,1629,5400,7,0,1,0,0,0
"0",0.099201516,61,0,0.353145396,7200,6,0,1,0,0,0
"0",0.75595289,55,0,3657,5400,8,0,1,0,1,0
"0",0.108629851,75,0,0.026986786,5372,7,0,0,0,0,0
"0",0.005183247,74,0,5,5400,5,0,0,0,0,0
"0",0.02288215,74,0,0.010190348,5200,10,0,0,0,0,0
"0",0.9999999,76,0,4,5400,2,0,0,0,0,0
"0",0.033633685,41,0,0.459990182,6110,7,0,1,0,3,0
"0",0.024031483,66,0,0.005386876,4083,2,0,0,0,0,0
"0",0.054865447,81,0,0.256435891,4000,8,0,2,0,0,0
"0",0.497500833,24,0,26,1,4,0,0,0,0,0
"0",0.101421327,45,0,0.009710744,4839,7,0,0,0,0,0
"0",0.022179802,36,0,7,5400,4,0,0,0,0,0
"0",0.100453502,78,0,0.124479253,6000,6,0,0,0,0,0
"0",0.46958012,32,0,0.047001052,2850,9,0,0,0,0,0
"0",0.064355126,37,0,2892,5400,8,0,2,0,0,0
"0",0.515397667,75,0,1.653763441,1859,9,0,2,0,0,0
"0",0.006027665,75,0,0.069986003,5000,6,0,0,0,1,0
"0",0.052996467,44,0,0.331232341,4600,6,0,0,0,1,0
"0",0.76185226,43,0,0.766077974,3000,5,0,1,0,0,0
"0",0.061797528,65,0,0.503498834,3000,4,0,2,0,0,0
"0",0.011302563,32,0,0.564069749,6250,10,0,2,0,1,0
"0",0.036735203,53,0,0.419694397,2944,4,0,1,0,0,0
"0",0.019954926,60,0,0.485005998,2500,7,0,0,0,0,0
"0",0.037070751,83,0,84,5400,6,0,0,0,0,0
"0",0.791540282,63,0,0.477654901,6600,10,0,0,0,1,0
"0",0.007210147,85,0,4,5400,1,0,0,0,0,0
"0",0.9999999,54,0,0.036287336,4050,0,0,0,0,0,0
"0",0.363133484,65,0,0.24634009,3551,7,0,1,0,0,0
"0",0.297191549,36,0,0.044338187,4600,8,0,0,0,0,0
"1",0.024080605,64,0,0.244777718,5600,6,0,1,0,0,0
"0",0.329002591,75,0,1.091304348,459,8,0,0,0,0,0
"0",0.9999999,43,0,0.778957084,2166,6,0,1,0,2,0
"0",0.083084353,55,0,1.796586716,2167,6,0,3,0,3,0
"0",0.003207345,33,0,1,5400,4,0,0,0,0,0
"0",0.005660164,94,0,4,5400,4,0,0,0,0,0
"0",0.513123698,49,0,0.553864518,3350,8,0,1,0,1,0
"0",0.9999999,23,0,0,5400,1,0,0,0,0,0
"0",0.071415893,51,0,0.206965174,2009,5,0,0,0,1,0
"0",0.064355611,63,0,0.496304118,2840,9,0,3,0,1,0
"1",0.016765601,46,0,0.664957966,4876,6,0,2,0,0,0
"0",0.030154885,65,0,0.151924038,2000,6,0,0,0,0,0
"0",0.102278054,38,0,0.241252916,3000,9,0,0,0,0,0
"0",0.109856367,41,0,635,5400,5,0,0,0,1,0
"0",0.001647446,34,0,0.486240619,4396,5,0,1,0,0,0
"0",0.9999999,63,0,0.531893621,5000,6,0,2,0,0,0
"0",0.020048292,41,0,2423,5400,7,0,1,0,2,0
"0",0.061802464,34,0,1650,5400,7,0,2,0,2,0
"0",0.251180666,63,0,1485,5400,8,0,1,0,1,0
"0",0.343182656,38,0,0.483729781,5254,10,0,1,0,2,0
"0",0.029148543,37,0,2574,5400,5,0,1,0,0,0
"0",0.266449328,46,0,0.707996406,2225,6,0,1,0,2,0
"0",0.030083262,70,0,4116,5400,9,0,1,0,0,0
"0",0.039271689,27,0,1.613905325,675,7,0,0,0,0,0
"0",0.036294616,65,0,0.007664112,3000,2,0,0,0,0,0
"0",0.855754097,48,0,0.290677331,4000,4,0,0,0,1,0
"0",0.757781003,51,0,0.381186007,4687,9,0,2,0,1,0
"0",0.173667303,52,0,0.432751678,3724,8,0,1,0,2,0
"0",0,40,0,0,3866,2,0,0,0,0,0
"0",0,71,0,0.003810805,4460,7,0,0,0,0,0
"0",0.043265705,51,0,861,5400,6,0,1,0,0,0
"0",0.204630769,29,0,0.075100992,5445,4,0,0,0,0,0
"0",0.039534302,42,0,48,5400,2,0,0,0,0,0
"0",0.666633337,31,0,0.50312989,3833,5,0,1,0,0,0
"0",0.547959023,42,0,0.616702355,1400,4,0,0,0,0,0
"0",0.190376609,50,0,3552,5400,10,0,2,0,1,0
"0",0.499727322,32,0,0.04131296,5300,5,0,0,0,0,0
"0",0.598780041,62,0,0.132566791,5913,2,0,0,0,0,0
"0",0.019070975,57,0,24,5400,2,0,0,0,0,0
"0",0.015921852,71,0,6,5400,5,0,0,0,0,0
"0",0.077548061,70,0,0.25944811,3333,7,0,2,0,0,0
"0",0.278761479,56,0,2377,5400,8,0,2,0,0,0
"0",0.052693628,84,0,74,5400,4,0,0,0,0,0
"0",0.9999999,71,0,1935,5400,3,0,1,0,0,0
"0",0.003717472,38,0,0.449420232,2500,8,0,1,0,1,0
"0",0.018650295,37,0,0.540486504,3000,6,0,2,0,0,0
"0",0.007911329,40,0,0.973589001,2763,9,0,1,0,2,0
"0",0.00580175,60,0,1.184845962,1200,8,0,2,0,0,0
"0",0.035631784,62,0,0.222669841,5460,6,0,1,0,0,0
"0",0,46,0,0.331077564,3841,6,0,0,0,0,0
"0",0.129327185,74,0,1107,5400,8,0,1,0,0,0
"0",0,31,0,0,2000,3,0,0,0,0,0
"0",0.029138079,75,0,0.008264463,3750,7,0,0,0,0,0
"0",0.063900069,68,0,1.099866844,750,6,0,0,0,0,0
"0",0.076677799,63,0,0.195391414,6335,5,0,1,0,2,0
"0",0.140694187,33,0,0.224355129,5000,6,0,1,0,0,0
"0",0.873774042,47,0,366,5400,6,0,0,0,0,0
"0",0,34,0,0.547154134,2406,3,0,1,0,1,0
"0",0.007726882,54,0,1177,5400,2,0,1,0,0,0
"0",0.006428189,30,0,0.468850541,6837,5,0,2,0,0,0
"0",0.004464213,64,0,0.478003519,6250,8,0,1,0,0,0
"0",0.9999999,25,0,0.560878244,500,2,0,0,0,0,0
"0",0.9999999,59,0,0.573895655,5500,10,0,2,0,1,0
"0",0.143217739,50,0,0.21633695,4700,6,0,1,0,2,0
