Num_Reg;Item_Identifier;Time;Item_Weight;Item_Fat_Content;Item_Visibility;Item_Type;Item_MRP;Outlet_Identifier;Outlet_Establishment_Year;Outlet_Size;Outlet_Location_Type;Outlet_Type;Item_Outlet_Sales;Country
95867;FDR01;;;Regular;0.093883945;Canned;2.004.742;OUT019;1985;Small;Tier 1;Grocery Store;3.981.484;EEUU
64843;FDZ57;;10;Regular;0.03773288;Snack Foods;1.282.994;OUT013;1987;High;Tier 3;Supermarket Type1;14.134.934;EEUU
5109110;FDI08;;18.2;Regular;0.066400129;Fruits and Vegetables;2.501.092;OUT049;1999;Medium;Tier 1;Supermarket Type1;57.272.116;EEUU
15348;DRA24;;19.35;Regular;0.039920687;Soft Drinks;1.633.868;OUT035;2004;Small;Tier 2;Supermarket Type1;34.395.228;EEUU
5131010;FDS39;;;Low Fat;0.022351808;Meat;1.437.812;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.986.842;EEUU
89587;NCL31;;7.39;Low Fat;0.120180894;Others;141.447;OUT013;1987;High;Tier 3;Supermarket Type1;2.290.352;EEUU
25111;FDD34;;7.945;Low Fat;0.015900971;Snack Foods;163.821;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.794.331;EEUU
66349;FDC34;;16;Regular;0.172759093;Snack Foods;1.570.972;OUT046;1997;Small;Tier 1;Supermarket Type1;4.673.916;EEUU
631084;NCK05;;20.1;Low Fat;0.077454252;Health and Hygiene;592.536;OUT046;1997;Small;Tier 1;Supermarket Type1;7.350.432;EEUU
331108;FDB32;;20.6;Low Fat;0.039255412;Fruits and Vegetables;944.778;OUT010;1998;;Tier 3;Grocery Store;938.778;EEUU
81010107;FDC03;;8.575;Regular;0.072252888;Dairy;1.965.794;OUT017;2007;;Tier 2;Supermarket Type1;52.671.438;EEUU
92591;FDO19;;17.7;Regular;0.016664252;Fruits and Vegetables;479.034;OUT018;2009;Medium;Tier 3;Supermarket Type2;729.051;EEUU
35432;FDZ28;;20;Regular;0.086187886;Frozen Foods;1.254.678;OUT010;1998;;Tier 3;Grocery Store;1.271.678;EEUU
62619;FDK28;;5.695;Low Fat;0.109784056;Frozen Foods;2.560.646;OUT010;1998;;Tier 3;Grocery Store;1.288.323;EEUU
991210;NCU30;;5.11;Low Fat;0;Household;164.721;OUT018;2009;Medium;Tier 3;Supermarket Type2;3.588.662;EEUU
57999;FDV57;;15.25;Regular;0;Snack Foods;178.166;OUT045;2002;;Tier 2;Supermarket Type1;4.853.682;EEUU
937410;FDB02;;;Regular;0.029023048;Canned;177.837;OUT027;1985;Medium;Tier 3;Supermarket Type3;6.704.606;EEUU
7310110;FDD52;;18.25;Regular;0.183142346;Dairy;110.357;OUT013;1987;High;Tier 3;Supermarket Type1;2.087.283;EEUU
61759;FDN34;;15.6;Regular;0;Snack Foods;1.706.132;OUT013;1987;High;Tier 3;Supermarket Type1;65.954.148;EEUU
48511;FDB50;;13;Low Fat;0.153857402;Canned;763.986;OUT049;1999;Medium;Tier 1;Supermarket Type1;778.986;EEUU
691029;FDS55;;7.02;Low Fat;0.081290366;Fruits and Vegetables;1.473.734;OUT049;1999;Medium;Tier 1;Supermarket Type1;25.240.478;EEUU
121096;FDR21;;19.7;Low Fat;0.066935459;Snack Foods;177.537;OUT046;1997;Small;Tier 1;Supermarket Type1;3.175.866;EEUU
31654;NCD07;;9.1;Low Fat;0.055514919;Household;1.125.518;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.415.554;EEUU
53275;FDO11;;8;Regular;0.050657232;Breads;2.499.092;OUT010;1998;;Tier 3;Grocery Store;2.490.092;EEUU
4107103;NCC54;;17.75;Low Fat;0.098108957;Health and Hygiene;2.409.196;OUT018;2009;Medium;Tier 3;Supermarket Type2;45.793.724;EEUU
994910;FDV35;;19.5;Low Fat;0.128405328;Breads;1.564.314;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.326.971;EEUU
23293;NCU29;;7.685;Low Fat;0.025477448;Health and Hygiene;145.276;OUT046;1997;Small;Tier 1;Supermarket Type1;3.515.424;EEUU
247810;NCZ53;;9.6;Low Fat;0.040969757;Health and Hygiene;1.887.214;OUT010;1998;;Tier 3;Grocery Store;3.768.428;EEUU
910855;DRE03;;19.6;Low Fat;0.040550868;Dairy;455.718;OUT010;1998;;Tier 3;Grocery Store;472.718;EEUU
557310;FDZ09;;17.6;Low Fat;0.175545889;Snack Foods;1.636.868;OUT010;1998;;Tier 3;Grocery Store;1.637.868;EEUU
46973;FDE40;;15.6;Regular;0.099344826;Dairy;636.194;OUT045;2002;;Tier 2;Supermarket Type1;7.430.328;EEUU
28721;NCS18;;12.65;Low Fat;0.042276746;Household;1.084.938;OUT049;1999;Medium;Tier 1;Supermarket Type1;15.007.132;EEUU
710195;FDX24;;;Low Fat;0.013861607;Baking Goods;944.462;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.360.164;EEUU
76853;FDS34;;;Regular;0.076387367;Snack Foods;1.121.518;OUT027;1985;Medium;Tier 3;Supermarket Type3;38.709.612;EEUU
1077910;NCS53;;14.5;Low Fat;0.08996026;Health and Hygiene;1.595.604;OUT045;2002;;Tier 2;Supermarket Type1;14.261.436;EEUU
991076;FDH38;;6.425;Low Fat;0.010480751;Canned;1.165.808;OUT018;2009;Medium;Tier 3;Supermarket Type2;24.607.968;EEUU
17386;DRM35;;9.695;LF;0.070587419;Hard Drinks;1.769.344;OUT045;2002;;Tier 2;Supermarket Type1;58.883.352;EEUU
29545;DRI25;;19.6;Low Fat;0.03387323;Soft Drinks;561.614;OUT013;1987;High;Tier 3;Supermarket Type1;828.921;EEUU
531073;NCP06;;20.7;LF;0.039238384;Household;1.528.366;OUT035;2004;Small;Tier 2;Supermarket Type1;25.693.222;EEUU
841086;FDT02;;12.6;Low Fat;0.024331586;Dairy;349.874;OUT017;2007;;Tier 2;Supermarket Type1;529.311;EEUU
983104;NCP14;;8.275;Low Fat;0.110197977;Household;1.042.306;OUT013;1987;High;Tier 3;Supermarket Type1;3.658.571;EEUU
38777;NCD43;;;Low Fat;0.028048877;Household;1.061.964;OUT019;1985;Small;Tier 1;Grocery Store;2.103.928;EEUU
634103;FDP20;;19.85;Low Fat;0.045631231;Fruits and Vegetables;128.102;OUT013;1987;High;Tier 3;Supermarket Type1;1265.02;EEUU
25272;FDK04;;7.36;Low Fat;0.087559621;Frozen Foods;552.588;OUT010;1998;;Tier 3;Grocery Store;2.290.352;EEUU
73971;FDQ15;;20.35;Regular;0.252865979;Meat;827.276;OUT010;1998;;Tier 3;Grocery Store;1.624.552;EEUU
310524;FDE11;;17.7;Regular;0.135306012;Starchy Foods;1.837.924;OUT049;1999;Medium;Tier 1;Supermarket Type1;22.211.088;EEUU
78368;FDN01;;;Low Fat;0.126760908;Breakfast;176.937;OUT019;1985;Small;Tier 1;Grocery Store;352.874;EEUU
104599;FDC29;;8.39;Regular;0.024201084;Frozen Foods;1.126.176;OUT035;2004;Small;Tier 2;Supermarket Type1;21.758.344;EEUU
108916;FDC48;;9.195;Low Fat;0.015856295;Baking Goods;816.592;OUT035;2004;Small;Tier 2;Supermarket Type1;14.035.064;EEUU
71811;DRF27;;8.93;Low Fat;0.028411899;Dairy;152.334;OUT035;2004;Small;Tier 2;Supermarket Type1;2.143.876;EEUU
19547;NCB55;;15.7;Low Fat;0.160529322;Household;592.562;OUT013;1987;High;Tier 3;Supermarket Type1;296.281;EEUU
1077104;NCX30;;16.7;Low Fat;0.026771204;Household;2.463.776;OUT017;2007;;Tier 2;Supermarket Type1;19.814.208;EEUU
1029410;DRN36;;;Low Fat;0.049934854;Soft Drinks;950.752;OUT027;1985;Medium;Tier 3;Supermarket Type3;25.886.304;EEUU
68731;FDP08;;20.5;Regular;0.113045883;Fruits and Vegetables;1.941.478;OUT017;2007;;Tier 2;Supermarket Type1;2.906.217;EEUU
58524;NCD31;;;Low Fat;0.015359722;Household;1.637.526;OUT027;1985;Medium;Tier 3;Supermarket Type3;19.734.312;EEUU
271019;FDK45;;11.65;Low Fat;0.034049703;Seafood;112.286;OUT017;2007;;Tier 2;Supermarket Type1;452.744;EEUU
1010588;DRE49;;20.75;Low Fat;0.02128304;Soft Drinks;1.535.024;OUT049;1999;Medium;Tier 1;Supermarket Type1;24.288.384;EEUU
62139;FDU52;;;Low Fat;0.063462048;Frozen Foods;157.563;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.721.093;EEUU
13831;FDD53;;16.2;Low Fat;0.074019393;Frozen Foods;417.454;OUT010;1998;;Tier 3;Grocery Store;838.908;EEUU
368810;FDF11;;10.195;Regular;0.017666978;Starchy Foods;2.394.538;OUT045;2002;;Tier 2;Supermarket Type1;45.667.222;EEUU
1591010;NCR30;;;Low Fat;0.124299531;Household;734.696;OUT019;1985;Small;Tier 1;Grocery Store;2.982.784;EEUU
810648;FDD03;;13.3;Low Fat;0.079739853;Dairy;233.03;OUT013;1987;High;Tier 3;Supermarket Type1;5359.69;EEUU
77363;FDF09;;6.215;Low Fat;0.012167793;Fruits and Vegetables;374.848;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.118.544;EEUU
310542;FDS33;;6.67;Regular;0;Snack Foods;905.514;OUT018;2009;Medium;Tier 3;Supermarket Type2;9.740.654;EEUU
96532;FDK03;;12.6;Regular;0.074338562;Dairy;2.555.356;OUT017;2007;;Tier 2;Supermarket Type1;96.647.528;EEUU
48481;FDD29;;12.15;Low Fat;0.018407033;Frozen Foods;2.547.698;OUT035;2004;Small;Tier 2;Supermarket Type1;58.344.054;EEUU
77267;FDD02;;16.6;Low Fat;0.050369191;Canned;1.172.124;OUT049;1999;Medium;Tier 1;Supermarket Type1;14.221.488;EEUU
941033;FDF29;;;Regular;0.019837655;Frozen Foods;128.131;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.687.803;EEUU
110578;FDP59;;20.85;Regular;0.056465714;Breads;1.036.648;OUT046;1997;Small;Tier 1;Supermarket Type1;22.850.256;EEUU
357108;NCN17;;11;Low Fat;0.054928641;Health and Hygiene;1.017.358;OUT035;2004;Small;Tier 2;Supermarket Type1;1.508.037;EEUU
27477;NCM55;;15.6;Low Fat;0.066829875;Others;1.855.924;OUT049;1999;Medium;Tier 1;Supermarket Type1;31.465.708;EEUU
345101;FDD39;;;Low Fat;0.122832172;Dairy;217.685;OUT019;1985;Small;Tier 1;Grocery Store;432.77;EEUU
88256;FDS02;;10.195;Regular;0.146692433;Dairy;1.945.794;OUT017;2007;;Tier 2;Supermarket Type1;40.966.674;EEUU
98196;FDN16;;12.6;Regular;0.062827447;Frozen Foods;105.099;OUT045;2002;;Tier 2;Supermarket Type1;1.444.786;EEUU
57729;FDM21;;20.2;LF;0.064464147;Snack Foods;2.557.646;OUT049;1999;Medium;Tier 1;Supermarket Type1;54.109.566;EEUU
109772;FDJ04;;18;Low Fat;0.124959013;Frozen Foods;1.165.124;OUT018;2009;Medium;Tier 3;Supermarket Type2;3.555.372;EEUU
4104610;FDT50;;6.75;Regular;0;Dairy;967.752;OUT049;1999;Medium;Tier 1;Supermarket Type1;13.422.528;EEUU
748109;FDM27;;12.35;Regular;0.15911489;Meat;1.581.946;OUT018;2009;Medium;Tier 3;Supermarket Type2;11.045.622;EEUU
78518;FDT19;;7.59;Regular;0.145335007;Fruits and Vegetables;173.108;OUT045;2002;;Tier 2;Supermarket Type1;2.077.296;EEUU
48163;FDQ39;;14.8;Low Fat;0.081168135;Meat;1.905.846;OUT049;1999;Medium;Tier 1;Supermarket Type1;36.306.074;EEUU
39715;NCU30;;5.11;Low Fat;0.034874689;Household;161.721;OUT046;1997;Small;Tier 1;Supermarket Type1;2.446.815;EEUU
23736;FDY27;;6.38;LF;0.031898175;Dairy;1.774.344;OUT046;1997;Small;Tier 1;Supermarket Type1;1.784.344;EEUU
22167;FDW14;;8.3;Regular;0.038211537;Dairy;877.198;OUT046;1997;Small;Tier 1;Supermarket Type1;15.699.564;EEUU
59733;FDJ21;;16.7;Regular;0.03874616;Snack Foods;1.438.102;OUT017;2007;;Tier 2;Supermarket Type1;48.117.366;EEUU
33141;FDX47;;;Regular;0.03443677;Breads;1.565.288;OUT027;1985;Medium;Tier 3;Supermarket Type3;48.709.928;EEUU
54223;FDK56;;9.695;Low Fat;0.130261652;Fruits and Vegetables;1.852.898;OUT045;2002;;Tier 2;Supermarket Type1;33.676.164;EEUU
85929;NCN05;;8.235;Low Fat;0.014456938;Health and Hygiene;184.795;OUT035;2004;Small;Tier 2;Supermarket Type1;1464.76;EEUU
3281010;FDC26;;10.195;Low Fat;0.126383094;Canned;1.121.886;OUT046;1997;Small;Tier 1;Supermarket Type1;6.671.316;EEUU
10441010;FDT14;;10.695;Regular;0.127620811;Dairy;119.244;OUT013;1987;High;Tier 3;Supermarket Type1;3.475.476;EEUU
131046;FDS36;;8.38;Regular;0.046878474;Baking Goods;109.857;OUT035;2004;Small;Tier 2;Supermarket Type1;2.306.997;EEUU
91995;FDR48;;11.65;Low Fat;0.220111117;Baking Goods;1.530.024;OUT010;1998;;Tier 3;Grocery Store;4.554.072;EEUU
89384;FDM04;;9.195;Regular;0.0471117;Frozen Foods;520.666;OUT035;2004;Small;Tier 2;Supermarket Type1;6.151.992;EEUU
37569;FDZ37;;8.1;Regular;0.019768503;Canned;886.198;OUT046;1997;Small;Tier 1;Supermarket Type1;15.699.564;EEUU
212410;FDE46;;18.6;Low Fat;0.015858893;Snack Foods;1.529.366;OUT017;2007;;Tier 2;Supermarket Type1;4.534.098;EEUU
97364;NCQ53;;17.6;Low Fat;0.018905326;Health and Hygiene;234.659;OUT046;1997;Small;Tier 1;Supermarket Type1;8.508.924;EEUU
325106;NCN42;;20.25;Low Fat;0.014280554;Household;1.480.418;OUT018;2009;Medium;Tier 3;Supermarket Type2;11.771.344;EEUU
727106;DRH11;;5.98;Low Fat;0.075675438;Hard Drinks;533.614;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.315.684;EEUU
341097;NCI42;;18.75;Low Fat;0.010381661;Household;2.078.954;OUT049;1999;Medium;Tier 1;Supermarket Type1;22.923.494;EEUU
11824;FDT07;;5.82;Regular;0.077475884;Fruits and Vegetables;255.333;OUT045;2002;;Tier 2;Supermarket Type1;4.870.327;EEUU
107854;DRL60;;8.52;Low Fat;0.02705936;Soft Drinks;1.533.682;OUT046;1997;Small;Tier 1;Supermarket Type1;9.148.092;EEUU
68711;FDG20;;15.5;Regular;0.126199917;Fruits and Vegetables;1.784.028;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.397.196;EEUU
494710;FDF56;;16.7;Regular;0.119462225;Fruits and Vegetables;1.827.976;OUT046;1997;Small;Tier 1;Supermarket Type1;1.810.976;EEUU
1069310;FDV33;;9.6;Regular;0.027454997;Snack Foods;2.581.304;OUT018;2009;Medium;Tier 3;Supermarket Type2;23.249.736;EEUU
69233;NCF31;;9.13;Low Fat;0.051928034;Household;1.514.024;OUT049;1999;Medium;Tier 1;Supermarket Type1;19.734.312;EEUU
1045710;FDD59;;10.5;Regular;0;Starchy Foods;78.296;OUT046;1997;Small;Tier 1;Supermarket Type1;1.438.128;EEUU
109771;FDQ52;;17;Low Fat;0.119570595;Frozen Foods;2.497.434;OUT049;1999;Medium;Tier 1;Supermarket Type1;42.218.378;EEUU
937910;FDP09;;;Low Fat;0.033725743;Snack Foods;2.116.902;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.247.804;EEUU
921047;FDK24;;9.195;Low Fat;0.101275792;Baking Goods;464.744;OUT035;2004;Small;Tier 2;Supermarket Type1;9.507.624;EEUU
93778;NCA18;;10.1;Low Fat;0.056077574;Household;1.178.492;OUT046;1997;Small;Tier 1;Supermarket Type1;16.218.888;EEUU
2610910;NCE07;;8.18;Low Fat;0;Household;1.405.154;OUT045;2002;;Tier 2;Supermarket Type1;17.017.848;EEUU
92771;FDM45;;8.655;Regular;0.088178053;Snack Foods;1.226.756;OUT035;2004;Small;Tier 2;Supermarket Type1;23.023.364;EEUU
1027710;FDQ32;;17.85;Regular;0.046608497;Fruits and Vegetables;1.229.388;OUT046;1997;Small;Tier 1;Supermarket Type1;3095.97;EEUU
32915;FDI34;;10.65;Regular;0.085119855;Snack Foods;2.298.668;OUT035;2004;Small;Tier 2;Supermarket Type1;41.466.024;EEUU
437104;FDE14;;13.65;Regular;0.031418984;Canned;99.27;OUT013;1987;High;Tier 3;Supermarket Type1;2596.62;EEUU
51533;DRF37;;17.25;Low Fat;0.084809658;Soft Drinks;261.191;OUT017;2007;;Tier 2;Supermarket Type1;3.155.892;EEUU
851081;FDW44;;9.5;Regular;0.035350045;Fruits and Vegetables;1.697.448;OUT017;2007;;Tier 2;Supermarket Type1;35.793.408;EEUU
108519;FDC59;;16.7;Regular;0;Starchy Foods;636.168;OUT049;1999;Medium;Tier 1;Supermarket Type1;13.422.528;EEUU
37521;NCI29;;8.6;Low Fat;0.054601779;Health and Hygiene;1.411.154;OUT010;1998;;Tier 3;Grocery Store;4.254.462;EEUU
31347;FDV38;;19.25;Low Fat;0.102188428;Dairy;543.956;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.011.032;EEUU
111055;FDZ49;;11;Regular;0.133034816;Canned;2.220.798;OUT013;1987;High;Tier 3;Supermarket Type1;28.649.374;EEUU
7461010;DRD49;;9.895;Low Fat;0.16817143;Soft Drinks;2.377.564;OUT045;2002;;Tier 2;Supermarket Type1;38.137.024;EEUU
710297;FDA02;;14;Regular;0.029722659;Dairy;1.434.786;OUT046;1997;Small;Tier 1;Supermarket Type1;15.892.646;EEUU
96634;FDX20;;7.365;Low Fat;0.042733625;Fruits and Vegetables;226.972;OUT018;2009;Medium;Tier 3;Supermarket Type2;3.848.324;EEUU
1110106;FDS24;;20.85;Regular;0.062172698;Baking Goods;902.514;OUT013;1987;High;Tier 3;Supermarket Type1;6.198.598;EEUU
103154;FDI58;;7.64;Regular;0.070704474;Snack Foods;93.412;OUT046;1997;Small;Tier 1;Supermarket Type1;1.491.392;EEUU
57512;FDQ60;;;Regular;0.191500528;Baking Goods;1.212.098;OUT019;1985;Small;Tier 1;Grocery Store;1.205.098;EEUU
33382;FDJ27;;17.7;Regular;0.122065518;Meat;1.033.674;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.546.685;EEUU
84436;FDV27;;7.97;Regular;0.04021623;Meat;904.514;OUT017;2007;;Tier 2;Supermarket Type1;1.328.271;EEUU
81358;NCL41;;12.35;Low Fat;0.041737627;Health and Hygiene;331.216;OUT046;1997;Small;Tier 1;Supermarket Type1;519.324;EEUU
810262;NCP29;;8.42;Low Fat;0.11227101;Health and Hygiene;632.168;OUT046;1997;Small;Tier 1;Supermarket Type1;7.030.848;EEUU
8101053;FDC45;;;Low Fat;0.135075924;Fruits and Vegetables;1.703.106;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.422.212;EEUU
75259;FDN33;;6.305;Regular;0.12301331;Snack Foods;932.436;OUT013;1987;High;Tier 3;Supermarket Type1;20.799.592;EEUU
29394;DRC01;;5.92;Regular;0.019238942;Soft Drinks;498.692;OUT045;2002;;Tier 2;Supermarket Type1;11.331.916;EEUU
510513;FDL57;;15.1;Regular;0.067212845;Snack Foods;2.602.304;OUT045;2002;;Tier 2;Supermarket Type1;49.082.776;EEUU
261106;NCF42;;17.35;Low Fat;0.280164929;Household;1.775.712;OUT010;1998;;Tier 3;Grocery Store;5.273.136;EEUU
2141010;FDG50;;7.405;Low Fat;0.015271793;Canned;899.146;OUT046;1997;Small;Tier 1;Supermarket Type1;15.506.482;EEUU
2410910;FDH22;;6.405;Low Fat;0.136512858;Snack Foods;1.287.678;OUT049;1999;Medium;Tier 1;Supermarket Type1;30.520.272;EEUU
18883;FDO36;;19.7;Low Fat;0.078034976;Baking Goods;178.066;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.954.852;EEUU
35436;FDY04;;17.7;Regular;0.042649476;Frozen Foods;162.721;OUT018;2009;Medium;Tier 3;Supermarket Type2;978.726;EEUU
39635;FDZ09;;17.6;Low Fat;0.104859135;Snack Foods;1.618.868;OUT035;2004;Small;Tier 2;Supermarket Type1;4094.67;EEUU
64955;FDH28;;15.85;Regular;0.110202066;Frozen Foods;397.506;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.210.614;EEUU
52896;FDN32;;17.5;Low Fat;0.01558456;Fruits and Vegetables;1.851.266;OUT049;1999;Medium;Tier 1;Supermarket Type1;47.950.916;EEUU
41482;DRJ37;;;Low Fat;0.060805497;Soft Drinks;1.508.024;OUT027;1985;Medium;Tier 3;Supermarket Type3;33.396.528;EEUU
84592;FDE57;;9.6;Low Fat;0.036490369;Fruits and Vegetables;1.408.154;OUT017;2007;;Tier 2;Supermarket Type1;18.436.002;EEUU
471108;FDG05;;11;Regular;0.088025298;Frozen Foods;158.063;OUT045;2002;;Tier 2;Supermarket Type1;2.659.871;EEUU
594610;FDI09;;20.75;Regular;0.129864461;Seafood;240.188;OUT018;2009;Medium;Tier 3;Supermarket Type2;5992.2;EEUU
56618;DRD12;;;Low Fat;0;Soft Drinks;894.146;OUT027;1985;Medium;Tier 3;Supermarket Type3;26.452.234;EEUU
954910;FDD02;;16.6;Low Fat;0.084176826;Canned;1.180.124;OUT010;1998;;Tier 3;Grocery Store;592.562;EEUU
83174;FDI36;;12.5;Regular;0.062343432;Baking Goods;1.997.426;OUT046;1997;Small;Tier 1;Supermarket Type1;5.932.278;EEUU
106585;DRK39;;7.02;Low Fat;0.049942926;Dairy;82.425;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.414.825;EEUU
78739;FDH44;;19.1;reg;0.025867261;Fruits and Vegetables;1.476.418;OUT035;2004;Small;Tier 2;Supermarket Type1;1.471.418;EEUU
104289;FDS56;;5.785;Regular;0.038817121;Fruits and Vegetables;2.626.252;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.246.504;EEUU
8102108;DRJ59;;11.65;Low Fat;0.01941154;Hard Drinks;403.164;OUT045;2002;;Tier 2;Supermarket Type1;5.020.132;EEUU
15819;NCA30;;19;Low Fat;0.216478153;Household;1.901.872;OUT010;1998;;Tier 3;Grocery Store;5.672.616;EEUU
47512;FDF17;;5.19;Low Fat;0.042707323;Frozen Foods;197.811;OUT045;2002;;Tier 2;Supermarket Type1;2.946.165;EEUU
8981010;NCX18;;14.15;Low Fat;0;Household;196.311;OUT046;1997;Small;Tier 1;Supermarket Type1;3.338.987;EEUU
761063;NCO53;;16.2;Low Fat;0.175898114;Health and Hygiene;1.837.608;OUT018;2009;Medium;Tier 3;Supermarket Type2;29.401.728;EEUU
102385;FDT23;;7.72;reg;0.074847665;Breads;788.986;OUT049;1999;Medium;Tier 1;Supermarket Type1;6.231.888;EEUU
45491;NCJ19;;18.6;Low Fat;0.118180011;Others;562.588;OUT046;1997;Small;Tier 1;Supermarket Type1;10.306.584;EEUU
87512;FDI05;;8.35;Regular;0.127587344;Frozen Foods;765.354;OUT017;2007;;Tier 2;Supermarket Type1;18.056.496;EEUU
75883;NCJ19;;18.6;Low Fat;0.19780911;Others;556.588;OUT010;1998;;Tier 3;Grocery Store;1.145.176;EEUU
69141;NCS29;;;LF;0.069208684;Health and Hygiene;2.640.884;OUT027;1985;Medium;Tier 3;Supermarket Type3;45.048.028;EEUU
72856;NCC06;;19;Low Fat;0.026963909;Household;1.298.336;OUT013;1987;High;Tier 3;Supermarket Type1;34.515.072;EEUU
841088;FDJ12;;8.895;Regular;0.039261947;Baking Goods;2.074.296;OUT017;2007;;Tier 2;Supermarket Type1;24.927.552;EEUU
93817;FDW48;;18;Low Fat;0.008533716;Baking Goods;785.618;OUT013;1987;High;Tier 3;Supermarket Type1;402.809;EEUU
97132;FDX32;;15.1;Regular;0.100423086;Fruits and Vegetables;1.447.786;OUT017;2007;;Tier 2;Supermarket Type1;26.006.148;EEUU
16848;FDH02;;;Regular;0;Canned;918.488;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.716.464;EEUU
15164;FDD16;;20.5;Low Fat;0.036353098;Frozen Foods;758.696;OUT046;1997;Small;Tier 1;Supermarket Type1;23.862.272;EEUU
56772;FDR09;;;Low Fat;0.077348214;Snack Foods;2.597.962;OUT027;1985;Medium;Tier 3;Supermarket Type3;80.288.822;EEUU
510533;FDB32;;20.6;Low Fat;0.023548476;Fruits and Vegetables;933.778;OUT018;2009;Medium;Tier 3;Supermarket Type2;13.142.892;EEUU
61515;FDP11;;15.85;Low Fat;0.069043044;Breads;2.187.166;OUT013;1987;High;Tier 3;Supermarket Type1;41.366.154;EEUU
831083;FDG09;;20.6;Regular;0.048010812;Fruits and Vegetables;1.877.556;OUT049;1999;Medium;Tier 1;Supermarket Type1;30.040.896;EEUU
13137;FDF21;;10.3;Regular;0.058778429;Fruits and Vegetables;187.853;OUT013;1987;High;Tier 3;Supermarket Type1;2.656.542;EEUU
12525;NCJ19;;;Low Fat;0.117607719;Others;552.588;OUT027;1985;Medium;Tier 3;Supermarket Type3;27.484.224;EEUU
72779;FDY03;;17.6;Regular;0.127412338;Meat;1.113.202;OUT010;1998;;Tier 3;Grocery Store;3.375.606;EEUU
58454;FDK58;;11.35;Regular;0.044945123;Snack Foods;1.010.016;OUT013;1987;High;Tier 3;Supermarket Type1;26.312.416;EEUU
23655;FDC26;;10.195;Low Fat;0.126579586;Canned;1.122.886;OUT049;1999;Medium;Tier 1;Supermarket Type1;25.573.378;EEUU
95386;FDN15;;17.5;Low Fat;0.016802225;Meat;138.518;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.376.906;EEUU
8910101;DRH11;;;Low Fat;0.075192072;Hard Drinks;560.614;OUT027;1985;Medium;Tier 3;Supermarket Type3;25.972.858;EEUU
45876;NCK17;;11;Low Fat;0.03786331;Health and Hygiene;40.948;OUT013;1987;High;Tier 3;Supermarket Type1;319.584;EEUU
69796;DRC01;;5.92;Regular;0.019200003;Soft Drinks;477.692;OUT046;1997;Small;Tier 1;Supermarket Type1;492.692;EEUU
43667;FDD03;;13.3;Low Fat;0.079791176;Dairy;232.73;OUT035;2004;Small;Tier 2;Supermarket Type1;2796.36;EEUU
391025;NCY17;;18.2;Low Fat;0.16334971;Health and Hygiene;451.086;OUT049;1999;Medium;Tier 1;Supermarket Type1;669.129;EEUU
102363;DRY23;;9.395;Regular;0.109265987;Soft Drinks;423.112;OUT049;1999;Medium;Tier 1;Supermarket Type1;9.800.576;EEUU
91989;FDT50;;6.75;Regular;0.10821852;Dairy;963.752;OUT035;2004;Small;Tier 2;Supermarket Type1;13.422.528;EEUU
24985;FDC38;;15.7;Low Fat;0.122392031;Canned;1.331.942;OUT013;1987;High;Tier 3;Supermarket Type1;27.823.782;EEUU
72546;NCN06;;8.39;Low Fat;0.20168772;Household;1.628.868;OUT010;1998;;Tier 3;Grocery Store;3.275.736;EEUU
52129;FDP56;;;Low Fat;0.046259036;Fruits and Vegetables;474.692;OUT027;1985;Medium;Tier 3;Supermarket Type3;15.766.144;EEUU
7104710;FDW34;;9.6;Low Fat;0.035651291;Snack Foods;244.917;OUT045;2002;;Tier 2;Supermarket Type1;2.916.204;EEUU
31163;FDU07;;11.1;Low Fat;0.059835659;Fruits and Vegetables;1.513.366;OUT035;2004;Small;Tier 2;Supermarket Type1;3.022.732;EEUU
993107;NCO55;;12.8;LF;0.091408076;Others;1.089.938;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.071.938;EEUU
77435;FDL16;;12.85;Low Fat;0.169405699;Frozen Foods;46.106;OUT017;2007;;Tier 2;Supermarket Type1;792.302;EEUU
45217;FDT59;;13.65;Low Fat;0.015943701;Breads;2.319.668;OUT045;2002;;Tier 2;Supermarket Type1;32.251.352;EEUU
103758;DRF01;;;Low Fat;0.174232377;Soft Drinks;1.466.102;OUT027;1985;Medium;Tier 3;Supermarket Type3;18.955.326;EEUU
